DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.avg.ann.gdd,MIROC5.avg.ann.gdd,IPSL.avg.ann.gdd,GFDL.avg.ann.gdd,MRI.avg.ann.gdd
31019000,Lake or Pond,476043.1676,5239325.143,Itasca,Y,1,3.937785366,5.64,35.1247,1929.795913113192,2030.0844607322574,1943.0684486542336,1806.2655551002063,1789.820638780997
31019100,Lake or Pond,475734.9307,5238414.911,Itasca,Y,1,3.768225067,5.6,35.1247,1929.795913113192,2030.0844607322574,1943.0684486542336,1806.2655551002063,1789.820638780997
31021600,Lake or Pond,469380.4371,5234113.011,Itasca,Y,0,5.239635744,11.5,49.3448,1861.0510228436374,1959.043701314459,1878.8232927542558,1735.1366553074374,1716.9604693049353
31022700,Lake or Pond,473329.8889,5239240.406,Itasca,Y,0,3.7792,6.5,28.8216,1942.8931945007585,2044.729447664831,1957.7653121587432,1816.7837147011537,1801.65661720977
31037000,Lake or Pond,459656.0002,5233546.116,Itasca,Y,1,2.609725926,4.3,68.4633,1999.6090233034736,2100.6006426052195,2012.3462732077862,1873.2032285819448,1857.8497001113458
31037200,Lake or Pond,460063.4624,5232616.422,Itasca,Y,1,4.188910112,7.47,128.072,1972.4169296528617,2076.424464888728,1986.0916553538837,1844.4681740159026,1829.0623294949617
31037300,Lake or Pond,458525.5407,5232579.362,Itasca,Y,1,4.792315862,7.32,64.1234,1947.540551568039,2048.170344660241,1960.2053787036389,1817.3725839765816,1802.5910831267379
31052400,Lake or Pond,457860.9823,5285088.204,Itasca,Y,1,4.572,4.572,9.8727,1740.5948529370105,1825.6845498422683,1759.165855066042,1616.8082685590616,1618.8891625610622
31053200,Lake or Pond,456057.801,5225983.682,Itasca,Y,0,4.6101,5.334,55.7086,1864.1170205557662,1959.698667195442,1879.1591042139237,1734.6354696416206,1722.6216748839643
31053300,Reservoir,457641.0855,5231390.569,Itasca,Y,0,2.5918,3.05,94.2346,2018.8859620347616,2120.8003545729093,2031.093498783939,1890.3579099535157,1875.6736757766232
31053800,Lake or Pond,456550.8106,5259549.757,Itasca,Y,0,3.172771111,6.55,6.7908,1933.4387598388141,2033.2178781971884,1951.7701854202865,1803.485774301052,1792.6823673334543
31056100,Riverine polygon,449660.4838,5233681.165,Itasca,Y,0,0.61,0.61,7.2988,1855.6830597904852,1948.9645587273842,1866.897431384601,1730.097230529367,1718.2467551580817
31065300,Lake or Pond,449977.6008,5266928.058,Itasca,Y,0,4.058147416,6.1,41.3129,1852.5154946274674,1948.1090498725332,1868.8305739038606,1722.3204351053917,1709.1750142032279
31081300,Lake or Pond,431725.2633,5265259.364,Itasca,Y,0,2.420172308,7,21.7539,1946.018253346379,2042.8434442076352,1957.5124212145643,1813.9069527850816,1806.082562629589
31081700,Lake or Pond,427614.7255,5259205.323,Itasca,Y,0,0.91,0.91,0,1948.4027445932068,2041.821454669766,1957.6409931067694,1818.9322645053894,1821.8600751336453
31082400,Lake or Pond,427002.9179,5270350.243,Itasca,Y,0,3.03,3.81,33.2023,1938.5177498496732,2035.248443903522,1955.1515810971568,1798.3911020182636,1791.9570079804405
31082600,Lake or Pond,424231.5259,5274125.994,Itasca,Y,0,3.239904189,7.9,33.2023,1938.5177498496732,2035.248443903522,1955.1515810971568,1798.3911020182636,1791.9570079804405
31083400,Lake or Pond,426211.3959,5273022.186,Itasca,Y,0,2.825,3.05,4.3694,1941.7743236315616,2039.9893161167115,1956.7632289071016,1808.9892079936494,1802.2118357135112
31085000,Lake or Pond,422797.9308,5252070.903,Itasca,Y,0,2.948106667,5.15,3.1314,1972.5525215593236,2070.6579061074244,1985.2302952116595,1841.2115413895642,1831.8973546387783
31085300,Lake or Pond,422800.7791,5277646.168,Itasca,Y,0,2.076428571,3.5,33.7578,1946.93838759896,2042.235613106129,1960.8444031251827,1815.6957354319707,1812.9154858224438
31087600,Lake or Pond,420998.2066,5279931.702,Itasca,Y,0,0.96,1.16,8.5871,1858.9450282544042,1947.8462587100073,1871.4298328799168,1730.3809104093368,1737.2300667959105
31088200,Lake or Pond,421590.1698,5288067.402,Itasca,Y,0,2.878559459,4.3,36.7086,1870.424741648022,1963.4000410296264,1883.497845827002,1739.7804031117794,1742.0158430739868
31092500,Lake or Pond,399937.9201,5258869.01,Itasca,Y,0,0.91,0.91,0,2012.0743207052826,2113.028226945111,2025.1687345550058,1882.3037453006043,1888.5642727934273
32002000,Lake or Pond,330437.9296,4822561.825,Jackson,Y,0,0.522945161,2.19,22.616,2400.497538971918,2505.8003543371638,2386.495900519547,2200.223211978316,2214.6937318506966
32002200,Lake or Pond,331870.3503,4832529.404,Jackson,Y,0,0.612380658,1.52,41.5027,2507.8623090327437,2618.1557327412993,2501.8934793901467,2313.8997600463435,2332.9803189222885
32002400,Lake or Pond,327926.8784,4818177.817,NOT IN MN,Y,0,0.888031333,2.7,27.5183,2416.210586029688,2511.393289440849,2404.326379866489,2222.7503806727123,2239.6875455110317
32003300,Lake or Pond,329035.8345,4821550.998,Jackson,Y,0,0.66602,1.49352,35.6086,2212.4960998523306,2304.5475144670104,2203.5583053419073,2027.4955013175306,2033.8273712287032
32006900,Lake or Pond,303383.5305,4825821.887,Jackson,Y,0,0.479175789,1.5,35.9402,2467.7895284238834,2568.3057136479074,2465.9296977023723,2272.82114047878,2290.226141072693
33002800,Lake or Pond,476827.2225,5091724.46,Kanabec,Y,1,1.061242409,1.98,49.6077,2175.728033868928,2279.2247122144267,2176.3435048349806,2024.1498506210305,2007.181934153529
34004400,Lake or Pond,355340.398,5004969.631,Kandiyohi,Y,0,1.952318857,7.62,46.4028,2355.476915078089,2469.862327834337,2362.2788583354936,2169.5077234978457,2180.5569591088315
34006200,Lake or Pond,356269.3698,5014908.33,Kandiyohi,Y,1,1.414248763,2.6,34.6453,2259.6471123731226,2369.994826632499,2266.8478852719704,2082.0666062057962,2089.599914089279
34007900,Lake or Pond,350494.5844,5012745.954,Kandiyohi,Y,1,3.74181858,8.5,91.891,2259.3294978698636,2362.7386765512065,2266.640336582274,2076.689251114549,2086.699625894432
34011600,Lake or Pond,343572.316,5010503.949,Kandiyohi,Y,1,3.755335229,7.3914,65.1498,2320.631951508843,2431.74808862658,2325.0048089989823,2136.375647048485,2147.171380283144
34011900,Lake or Pond,347375.7174,5008251.812,Kandiyohi,Y,1,3.80675392,7.6,52.3481,2247.854273293753,2354.2279866311965,2250.765054847153,2063.6275831911753,2073.1779032871764
34014200,Lake or Pond,344269.1966,5011792.452,Kandiyohi,Y,0,3.862976895,8.84,79.7803,2292.133845565791,2401.1246421620212,2297.133553888286,2110.1713253291327,2119.906979786028
34015400,Lake or Pond,345671.7667,5013706.138,Kandiyohi,Y,0,2.319991258,6.4,68.3543,2266.019191152617,2370.4149732813953,2266.7671793374143,2080.5335168083448,2090.7420773751833
34017100,Lake or Pond,342810.4961,5005421.733,Kandiyohi,Y,0,2.218226036,9,87.0372,2340.7653550160426,2450.0399162018302,2346.9671570034025,2159.9356584862985,2170.0708327292937
34020600,Lake or Pond,339783.6144,5019417.286,Kandiyohi,Y,1,2.897784615,6.71,56.9242,2349.3820994919756,2461.4259401312124,2355.2162425976558,2164.1400023095475,2176.807675237232
34021700,Lake or Pond,338585.3168,5013040.328,Kandiyohi,Y,1,2.932885854,5.79,25.9675,2322.5421185631258,2432.2619185402295,2327.0646369144383,2140.126630167532,2149.6643119947444
34022400,Lake or Pond,335557.2878,5022013.706,Kandiyohi,Y,1,2.298534347,4.27,39.8062,2251.981920137342,2361.12725913323,2256.0037418968973,2070.042836339607,2079.9930550009326
34025100,Lake or Pond,333757.1191,5020656.366,Kandiyohi,Y,1,0.98298,1.3716,27.6919,2269.811074638662,2373.2292562716148,2272.1505016829906,2083.924567407383,2095.711187159244
37004600,Riverine polygon,266423.299,4997308.188,Lac Qui Parle,Y,0,0.530352,1.524,24.0711,2384.9752875499466,2493.095116479325,2397.9224422152433,2194.988456548002,2219.168109610468
38064500,Lake or Pond,609688.1002,5328635.465,NOT IN MN,Y,0,3.309527053,12,0,1782.5758936383193,1875.4090003585964,1808.437084752479,1658.7693257461897,1661.0832304608507
38078400,Lake or Pond,595266.0798,5315278.314,Lake,Y,0,1.7272,2.1336,0,1767.888519174749,1857.3847534261242,1792.2363455209352,1640.5611984921543,1646.668134601518
38081100,Lake or Pond,593897.9018,5311483.06,Lake,Y,0,1.759186885,3.7,37.0853,1828.9200459733615,1921.5527171574859,1854.1476685906669,1705.3659898051321,1712.6464229678359
38081700,Lake or Pond,588797.8836,5338686.751,Lake,Y,0,2.762704033,5.9,0,1813.6565768261637,1901.9514583231874,1835.0139720539385,1687.7955633341257,1689.227746139041
40000100,Lake or Pond,457883.6961,4901324.552,Le Sueur,Y,0,1.3073104,4.572,30.4496,2527.504350484356,2651.5837859220364,2510.8338840983606,2325.2236945298705,2333.628636787673
40000200,Lake or Pond,456956.1441,4897204.745,Le Sueur,Y,1,1.276628955,4.6,68.9313,2514.990900038356,2639.6867632462663,2495.3773108808014,2319.4656512586607,2327.034875919847
40003100,Lake or Pond,451494.0362,4897656.66,Le Sueur,Y,1,1.787206184,7.165,67.703,2481.0268399055917,2600.4318322083127,2462.29744778644,2276.6536622751,2285.1019243217384
40005600,Lake or Pond,445858.5156,4895763.061,Le Sueur,Y,1,1.237417971,3.8,88.5751,2548.0439616998415,2667.1189780525865,2535.206400964162,2347.629192505508,2355.5287497214363
40005700,Lake or Pond,443782.8406,4895499.777,Le Sueur,Y,1,2.313318222,6.86,83.7379,2437.026118400184,2552.214083051663,2423.516909811472,2237.7008318705643,2245.6274334684094
40006300,Lake or Pond,442012.6682,4902673.112,Le Sueur,Y,1,1.614943182,5.43,48.5647,2529.991351861141,2651.0810169611646,2516.9407791745907,2328.222880735639,2338.1987597695133
40009201,Lake or Pond,439258.8941,4902672.794,Le Sueur,N,1,1.7952689,7.01,49.4781,2353.4240190068635,2465.9205396571515,2336.6158621942163,2158.235498687987,2165.345559143773
40009202,Lake or Pond,434161.9817,4902634.203,Le Sueur,N,1,1.106397473,4.9,56.1054,2563.7672172513116,2687.4255250746182,2552.153584848056,2362.914121252416,2374.35958659379
43011500,Lake or Pond,384608.1316,4981220.783,McLeod,Y,1,0.635248,2.1336,13.9711,2395.3380476700468,2516.4398222550426,2410.5412271144032,2213.424222568846,2226.293990505215
44001400,Lake or Pond,299802.1232,5234429.728,Mahnomen,Y,0,3.092527138,6.4,38.9627,1904.676300958211,1999.293587636819,1915.8163764245464,1770.6625972260863,1754.3883809302147
44008000,Lake or Pond,295131.1182,5227661.686,Mahnomen,Y,0,3.497297297,7.1,48.015,1941.5001135259447,2039.4799468836532,1957.1000952627617,1807.8624290271625,1786.8540466633458
47001600,Lake or Pond,397682.8202,4984758.743,Meeker,Y,1,0.924678571,2.4,29.1729,2460.11646474286,2587.951324647252,2474.206400561299,2277.559191238295,2289.223076893895
47004600,Lake or Pond,391692.6105,4991589.911,Meeker,Y,1,1.24409581,4.4,39.5563,2412.4449019526182,2533.70700986162,2422.262344373855,2229.2162767989535,2238.4273284688693
47005000,Lake or Pond,386200.9021,4990291.544,Meeker,Y,1,2.691745653,19,39.1464,2340.8784604410052,2457.917338515093,2348.4310368546867,2156.0797006468383,2163.920532381977
47006400,Lake or Pond,388068.5447,4985112.44,Meeker,Y,1,1.717722105,2.7432,17.4219,2396.1449978435717,2518.2629711123323,2405.6273717360164,2213.949816030024,2222.543998603695
47006800,Lake or Pond,388272.9758,4991350.201,Meeker,Y,1,2.372684007,8.53,36.2851,2331.194998703339,2447.136419301217,2337.5633116614217,2148.4742336463023,2155.538938030984
47009500,Lake or Pond,386631.837,5014501.227,Meeker,Y,1,0.764509613,3.4,35.443600000000004,2437.722520521469,2557.151209448754,2436.6346784109314,2248.4265639860464,2255.6383434735635
47009600,Lake or Pond,387992.0121,5014352.466,Meeker,Y,1,2.478166667,4.57,33.1617,2272.3885728393875,2385.721135784781,2274.995970483697,2093.654497753375,2097.1907301264564
47011900,Lake or Pond,379681.4188,4988074.996,Meeker,Y,1,4.245685358,9.14,55.1627,2355.1121014500686,2476.7035783008,2365.68231509795,2174.3901116555194,2182.903558087298
48000200,Lake or Pond,450184.7693,5121183.206,Mille Lacs,Y,1,3.446957241,7.01,69.1301,2099.2736408431724,2197.695317148977,2108.6959427279417,1945.3133519593264,1928.6687078637194
48000900,Lake or Pond,447953.4947,5103456.856,Mille Lacs,Y,0,0.859166667,1.1,51.233,2151.160286593357,2253.6764995476387,2154.3713569027127,2003.4956714649343,1983.6687970720473
48001200,Lake or Pond,444369.8722,5106296.166,Mille Lacs,Y,0,1.635155556,2.8,19.4871,2114.4771485781507,2214.2017333984872,2118.857245217368,1968.4742059360153,1947.4244650693574
48001400,Lake or Pond,440235.6818,5110611.134,Mille Lacs,Y,0,1.558461538,1.9,10.7289,1976.2231096826163,2070.1212023659104,1979.17713593587,1834.8663106556762,1814.8822109606283
49007900,Lake or Pond,381077.5664,5118258.595,Morrison,Y,1,4.776182192,9.14,47.5787,2099.5509463795756,2200.2130876494166,2109.0911011417775,1938.6525610461695,1930.0858297762052
49012700,Lake or Pond,376302.7987,5123588.8,Morrison,Y,1,4.508631356,8.23,42.2559,2082.700602668756,2180.895518787944,2086.802870212494,1926.9583403605204,1917.0995328157885
49013300,Lake or Pond,375806.5358,5122430.188,Morrison,Y,1,2.805257644,4.72,62.5897,2125.776818249364,2228.3038986769793,2125.5457567749586,1973.3366228291889,1961.4159667944236
49013700,Lake or Pond,375254.415,5118866.339,Morrison,Y,0,3.622018529,8.69,49.478,2161.366720805365,2267.4410837789237,2171.1868967748005,2002.9968404074705,1993.1116479102327
49014000,Lake or Pond,372932.1521,5074678.899,Morrison,N,1,4.001053755,12,40.1805,2127.745170659537,2235.875482342087,2135.5036751342486,1966.4626449272569,1960.1636928055732
51006300,Lake or Pond,278703.832,4892734.895,Murray,Y,0,0.608394955,2.18,31.9657,2449.068475518901,2558.405609251098,2453.864511408479,2251.559439752734,2268.7415360170644
53000700,Lake or Pond,297763.8488,4820719.372,Nobles,Y,0,1.205816,3.7,19.6368,2330.0813569422057,2418.383651615265,2319.2622823679662,2132.641344432003,2148.5204593335347
55000400,Lake or Pond,541899.2482,4892807.898,Olmsted,Y,0,1.480900046,5.5,40.5543,2433.8332670444925,2553.972479955798,2412.220777566597,2246.917603866379,2243.210672924518
56003100,Lake or Pond,319624.7303,5111942.115,Otter Tail,Y,0,1.97898087,4.57,53.8102,2147.3677586454564,2262.3910140789767,2160.8406537355872,1992.6586553112263,1986.7790158951059
56013800,Lake or Pond,303608.1262,5130037.204,Otter Tail,Y,0,3.840104497,8,40.2453,2020.056555984548,2124.32649055974,2037.5565553284805,1865.2221524186195,1854.8244973742421
56014100,Lake or Pond,305895.6136,5151261.809,Otter Tail,Y,0,2.011050431,3.66,41.6569,1998.9746539857927,2109.313974843294,2010.8050241142032,1858.7330370054253,1843.751932479047
56021400,Lake or Pond,301577.2712,5151439.133,Otter Tail,Y,0,2.017871549,4.42,56.0003,2112.4906031040377,2228.40154800263,2125.3317815554487,1968.934023999558,1951.2943082925763
56023900,Lake or Pond,295212.9388,5130235.611,Otter Tail,Y,0,3.909215145,6.606666667,55.873,2004.6950564319584,2107.492440434388,2021.7947341412653,1849.187918223948,1840.7371886400254
56024000,Lake or Pond,295386.1257,5136154.829,Otter Tail,Y,0,3.753651612,11.6,27.024,1988.6514222378885,2094.692742289851,2003.687813416078,1840.1226311400942,1830.5050055153395
56024100,Lake or Pond,295206.2015,5133887.244,Otter Tail,Y,0,5.117642353,10.67,25.8161,1983.4692392808727,2088.2416682373637,1997.774618790566,1830.0878477100696,1819.541121790032
56024200,Lake or Pond,295396.1807,5141837.833,Otter Tail,Y,0,3.536935535,6.7,59.7291,2027.8189794543428,2131.165799388084,2045.1098015575499,1871.548271416727,1864.5673137907804
56025300,Lake or Pond,292205.7977,5116544.687,Otter Tail,Y,0,5.780635016,9.14,47.3939,2100.2208370444105,2206.7037335757373,2123.0368087018524,1942.3846535613047,1936.0469382065226
56029800,Lake or Pond,287043.2799,5137694.035,Otter Tail,Y,0,3.480729867,5.5,44.4474,1993.65562315845,2102.05932079264,2007.9394569576316,1844.5054636090726,1835.847505773303
56030300,Lake or Pond,294291.8199,5132592.929,Otter Tail,Y,0,3.981916522,5.5,31.7553,2097.0186345775887,2209.7266963943944,2115.399251429594,1942.7467874626007,1931.2950160170062
56031000,Lake or Pond,294309.7665,5145902.279,Otter Tail,Y,0,2.204148546,5.2,27.5452,2079.9709418115717,2188.3509563253438,2092.448471103009,1926.8801021975373,1918.2375829846178
56032800,Lake or Pond,292841.2557,5165427.663,Otter Tail,Y,0,6.205624896,10.605,32.2192,1988.9593415659863,2096.5829194673142,2004.3169778213994,1838.6735688237857,1822.6215994477773
56033500,Lake or Pond,293242.2962,5163862.102,Otter Tail,Y,0,6.676301156,13.72,35.6761,1981.0674288883115,2089.2201712515016,1995.6171848181089,1833.498828898163,1818.9858511810364
56036000,Lake or Pond,289919.2151,5172617.615,Otter Tail,Y,0,3.513416918,6.1,32.0405,2034.5214825471785,2143.2305131736357,2051.0315005490033,1885.0250660549284,1868.8564518602263
56037800,Lake or Pond,285340.1894,5137540.245,Otter Tail,Y,0,2.86512,3.2004,44.4474,1993.65562315845,2102.05932079264,2007.9394569576316,1844.5054636090726,1835.847505773303
56038300,Lake or Pond,288040.9302,5150577.124,Otter Tail,Y,0,2.851681712,6.71,30.9364,1969.1569021148696,2079.5772828602817,1980.6833618811543,1830.2995428667,1815.7330373244022
56038500,Lake or Pond,284180.1343,5155819.085,Otter Tail,Y,0,4.105107076,8.075,35.4491,2004.4586315835027,2112.8226290596194,2019.8979502198354,1846.0769337655106,1839.3721799381458
56038601,Lake or Pond,288008.3708,5162335.129,Otter Tail,Y,0,4.974238992,11.58,34.2435,2001.9216651559911,2113.1784196223343,2018.0360960011526,1859.9795605182621,1844.1786176241021
56038602,Lake or Pond,286349.1004,5162510.725,Otter Tail,Y,0,5.075180135,10.985,35.2293,2010.9813666272994,2121.409893089927,2026.2539785545043,1865.5366998095046,1852.332830988948
56038603,Lake or Pond,288646.7991,5160828.805,Otter Tail,Y,0,4.28554742,9.14,28.9729,2016.3080591186495,2128.9314165291826,2032.0564926492511,1875.6478851194868,1860.4991314979268
56038700,Lake or Pond,286917.2975,5167359.656,Otter Tail,Y,0,5.079912681,8.736666667,51.9574,1930.7319350768937,2034.6786458251795,1946.2857070332764,1785.6214624961954,1772.138055587681
56043700,Lake or Pond,281809.2143,5121062.154,Otter Tail,Y,0,3.16920375,8.76,29.4997,2094.1805395166148,2200.7165569466806,2113.3054545405107,1938.719199200069,1931.3729005490968
56048100,Lake or Pond,278556.1707,5140718.383,Otter Tail,Y,0,3.15,4.3,25.0936,2058.6407079902115,2169.4576613916083,2075.79703830828,1910.114285377451,1903.5353630070258
56050100,Lake or Pond,280894.8262,5165952.842,Otter Tail,Y,0,4.293231034,7.32,40.2743,2014.3128051596052,2126.5349460397597,2031.928068596072,1872.7716914338837,1859.0180817661658
56051700,Lake or Pond,281533.6946,5159380.645,Otter Tail,Y,0,5.735125412,10.36,34.0585,1992.55484981497,2102.8664114403778,2011.2157741532337,1848.6770027343537,1835.4012289581726
56052200,Lake or Pond,286092.5699,5159141.305,Otter Tail,Y,0,1.976865455,5.5,26.3014,2089.6808236241855,2208.9921935084217,2102.239996554778,1949.2201745626953,1936.8035229404015
56052300,Lake or Pond,283697.6203,5167749.001,Otter Tail,Y,0,3.31378406,5.03,65.2463,2044.0255327815453,2149.9099866824413,2056.690222090535,1892.0260529384643,1877.9453241378737
56060400,Lake or Pond,270042.7572,5114970.671,Otter Tail,Y,0,1.421428571,2,24.014,2155.3165653205265,2268.4395426068395,2179.8767119765357,2004.5769076984027,2000.7279845116316
56061300,Lake or Pond,270816.1172,5112293.288,Otter Tail,Y,0,2.39050416,6.1,42.174,2125.9533644237595,2237.7953059217243,2148.4166099307104,1968.51916887473,1963.9252570712122
56071100,Riverine polygon,270094.9629,5141512.691,Otter Tail,Y,0,3.197126667,4,36.901,2126.0356825340386,2235.653274908293,2145.022060304119,1968.463953767422,1959.1441759033153
56074900,Lake or Pond,274084.6458,5166607.651,Otter Tail,Y,0,3.42765977,7.8,59.0366,1868.77784643336,1973.3554143262204,1879.7140378778467,1731.6158373680237,1719.7695062434727
56075900,Lake or Pond,272530.1098,5169816.322,Otter Tail,Y,0,3.132495738,6.9,41.7292,1995.7698964619947,2106.0800175951904,2011.2703903296194,1854.9858163354058,1839.4130287300668
56076100,Lake or Pond,274629.2466,5176958.252,Otter Tail,Y,0,2.595694864,5.8,51.6239,2019.9624051098942,2127.9747638746985,2031.212620339262,1887.1218666954526,1867.533803251782
56076800,Lake or Pond,270092.3085,5173742.976,Otter Tail,Y,0,4.370063079,8.5,54.5075,2000.544763593088,2108.1478404664854,2017.3494253170495,1856.2625132374742,1842.2683829320442
56077000,Lake or Pond,269769.2473,5174475.133,Otter Tail,Y,0,3.750885167,6.6,54.5075,2000.544763593088,2108.1478404664854,2017.3494253170495,1856.2625132374742,1842.2683829320442
56078100,Lake or Pond,268161.7436,5122940.906,Otter Tail,Y,0,3.586146963,5.94,50.7404,2159.723700204834,2273.3508442049238,2186.9464655571073,2003.9504608857842,1997.7095587900506
56078200,Lake or Pond,266497.3793,5132394.32,Otter Tail,Y,0,2.453629091,4.57,54.1411,2107.761328403213,2221.5058148892986,2126.3482506455575,1955.89488385412,1951.9639055534326
56078300,Lake or Pond,266760.4879,5131303.119,Otter Tail,Y,0,3.218995556,4.6,43.6683,2140.197223113454,2255.2569072406404,2155.600330648534,1983.7209395182867,1974.8132271605773
56078400,Lake or Pond,265328.1151,5146405.674,Otter Tail,Y,0,3.358389167,7.32,40.3624,2053.342693490799,2157.4468301887537,2070.5904920479015,1897.296715362128,1887.0807723457294
56078600,Lake or Pond,268870.6003,5176424.686,Otter Tail,Y,0,3.872203999,9.433333333,54.5075,2025.0380749321132,2136.1797136387995,2039.64679257268,1886.124885892831,1868.7803033736639
56082400,Reservoir,259394.8224,5125914.994,Otter Tail,Y,0,1.65656,3.7,14.4212,2180.064580737346,2298.8014549247464,2199.895012449619,2026.9577766520806,2020.541766423019
56087700,Lake or Pond,265577.304,5144303.236,Otter Tail,Y,0,3.543620901,6.1,38.3779,2090.4147041507017,2198.073755250977,2108.303710218355,1933.754337390398,1924.0401264337215
56091500,Lake or Pond,264714.749,5165426.333,Otter Tail,Y,0,3.038622857,5.67,43.0403,1957.7445985210252,2067.4320295610573,1972.21999301771,1820.748369633889,1808.8390211605558
56094500,Lake or Pond,256413.549,5123168.446,Otter Tail,Y,0,1.373084,2.1,13.0995,2255.709845443517,2375.9810704473875,2281.296398962821,2100.633140172402,2095.093348071579
56163600,Lake or Pond,291304.3177,5166006.26,Otter Tail,Y,0,5.90242268,9.4,23.6048,2018.3832852300404,2132.2135254279483,2031.146645717702,1869.5399086392015,1855.62189556002
56164100,Lake or Pond,292074.7088,5163846.067,Otter Tail,Y,0,2.836363636,4.3,39.522,2076.6762964987174,2192.1270521827414,2089.798124674748,1932.6827518150658,1916.0886246646326
58006700,Lake or Pond,518683.0705,5136156.703,Pine,Y,1,4.411078259,8.1,62.6014,1874.6782789607505,1959.4409801937832,1876.2103505593584,1728.7911030373311,1720.0750447073926
58008100,Lake or Pond,517185.959,5140120.847,Pine,Y,1,3.193642554,5.2,95.3389,1844.7010574472106,1927.3151391464742,1844.5509450099473,1703.2820271697854,1693.5987774784232
58011900,Lake or Pond,504340.4653,5077660.977,Pine,Y,1,1.119950374,2.1,72.6859,2223.2338765393984,2335.535022437169,2219.4924771278097,2060.5698758538447,2049.8283555741846
58014200,Lake or Pond,496876.4254,5076789.59,Pine,Y,1,1.065306409,2.74,32.746,2221.67813386102,2333.3818325100488,2217.062608042022,2054.8598319277407,2047.9738388785968
60021700,Lake or Pond,268555.7498,5276528.904,Polk,Y,1,2.971349792,8.1,37.534,1976.9811003825855,2083.325721314098,1994.2694444665276,1842.0227757669493,1825.8721634893418
61004100,Lake or Pond,316412.2831,5035955.235,Pope,Y,1,2.869531341,6.4,53.8255,2178.8440223868106,2283.748438744549,2185.107909030491,2006.2615960863027,2014.2722042815146
61006400,Lake or Pond,321653.1541,5061812.394,Pope,Y,0,3.770220354,8.23,71.178,2094.793063421125,2195.9419555567674,2107.697585306791,1930.2217053945158,1935.464731672961
61007200,Lake or Pond,315160.4219,5038506.573,Pope,Y,1,1.50344411,5.5,34.3127,2310.328590086563,2426.070425550422,2321.156686399135,2139.345672865686,2147.6981407698954
61007800,Lake or Pond,311605.1734,5067966.707,Pope,Y,0,2.393301245,6.86,23.7331,2149.8431683281965,2259.0414975882086,2164.114485209992,1988.728614003099,1994.7840955610031
61011100,Lake or Pond,308608.5362,5057422.045,Pope,Y,0,1.497417492,4.88,51.2577,2175.5446806038085,2287.032098422459,2186.1586932940745,2012.8625045743752,2019.8967988184995
61013000,Lake or Pond,308943.2644,5054513.602,Pope,Y,1,2.902281501,6.325,73.0834,2165.016839409809,2275.01380064984,2179.808201829341,2000.5344894831846,2007.917009092769
61014900,Lake or Pond,303115.3212,5046137.171,Pope,Y,0,3.154992868,5.18,18.0044,2210.299977247657,2318.8183698795715,2217.924719650987,2038.33710265033,2050.3315472614186
61018000,Lake or Pond,293305.369,5043718.178,Pope,Y,1,0.581468485,2,8.2124,2277.4894369752305,2383.162726999653,2289.9558365907674,2112.3494897163614,2120.4654223084717
62000100,Lake or Pond,500923.6157,4985935.476,Ramsey,Y,1,2.010295533,5.2,140.4056,2446.3043967059234,2578.0341066242136,2446.506949684743,2265.0373238463744,2266.7575171872177
62000200,Lake or Pond,498754.0283,4995658.276,Ramsey,Y,1,1.620207402,4.9,69.9818,2489.253259337415,2627.844861815971,2492.106965865323,2310.596474626094,2308.293027409646
62000600,Lake or Pond,495486.0615,4985661.028,Ramsey,Y,1,1.374132653,3.3,73.4949,2602.3816494636035,2744.2996201100755,2606.0041840691524,2423.8050945141053,2428.3278840904336
62000700,Lake or Pond,494430.8053,4985183.351,Ramsey,Y,1,2.126621639,6.3,77.2807,2488.831180575176,2623.685537447291,2486.561115530171,2303.8114623492916,2304.70146710848
62001200,Lake or Pond,495060.6552,4982295.043,Ramsey,Y,1,2.384916201,4.9,94.8291,2558.722547757357,2702.4990509967747,2565.3077178193557,2372.8186114165037,2385.7676234671994
62001300,Lake or Pond,495823.1131,4981563.291,Ramsey,Y,1,3.153934872,8,104.7023,2439.4520559655507,2573.764157470834,2438.7427440712404,2261.9201224343105,2257.9081512505336
62001600,Lake or Pond,499630.106,4979969.67,Ramsey,Y,1,1.92020973,3.5,124.5107,2595.1677545824286,2735.470382201842,2596.4211017163548,2410.2154927110096,2413.0811945030173
62002400,Lake or Pond,496749.9185,4992090.752,Ramsey,Y,1,2.342758621,6,133.4108,2308.7954715896026,2435.442630017558,2309.986261171978,2135.7462696954076,2134.870670390614
62004600,Lake or Pond,492242.8232,4993756.966,Ramsey,Y,1,2.790909091,6.7,59.5418,2411.2901856987983,2545.5877652354607,2412.7340486648673,2233.9658094213414,2229.365633446259
62005400,Lake or Pond,491086.5501,4982758.803,Ramsey,Y,1,2.67641519,8.4,99.5063,2505.8545717121847,2643.3642187318565,2505.4905639730378,2323.795686752504,2323.093712364727
62005600,Lake or Pond,490348.6549,4986864.481,Ramsey,Y,1,2.015166045,6.7,88.5351,2463.6531262111625,2598.5132105619814,2462.1757696341097,2283.3157717501767,2281.985534377049
62005700,Lake or Pond,487930.1432,4986932.059,Ramsey,Y,1,2.258035189,6.8,127.258,2426.0727211935446,2558.2071056613495,2426.102971300949,2244.9727432578266,2243.2720385237963
