DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.avg.ann.gdd,MIROC5.avg.ann.gdd,IPSL.avg.ann.gdd,GFDL.avg.ann.gdd,MRI.avg.ann.gdd
18037300,Lake or Pond,401478.3842,5145709.807,Crow Wing,Y,0,3.27244882,8.9,83.3935,1712.9778314981634,1731.6641135562816,1733.123280347045,1732.2736484332167,1624.518783138545
18037400,Lake or Pond,402909.9803,5151751.145,Crow Wing,Y,0,2.896766026,4.572,52.2278,1729.7896700644167,1747.2378648623317,1751.3659542537985,1748.7172717388767,1636.8427331762634
18037500,Lake or Pond,402764.8861,5148896.487,Crow Wing,Y,0,4.541807746,9.1,59.5022,1763.9272911004282,1780.2710199577734,1785.4042135349682,1788.84407501449,1674.4835016900815
18037700,Lake or Pond,403254.0578,5156211.881,Crow Wing,Y,0,3.858911184,7.77,36.4583,1674.7629690277533,1692.6219213496734,1695.4544428334016,1693.0449173545549,1589.1280801616817
18037800,Lake or Pond,401702.74,5169204.288,Crow Wing,Y,0,4.492374026,8.4,38.4153,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318
18037900,Lake or Pond,400900.5526,5134064.359,Crow Wing,Y,1,3.421818993,4.88,97.1958,1683.41589687074,1700.5420624888018,1699.8575837104615,1702.6266423085883,1586.347430987415
18038800,Lake or Pond,398751.4402,5143706.718,Crow Wing,Y,0,2.942133333,3.7,39.6857,1727.8123143941516,1746.09750954873,1745.2592216180967,1750.35099494485,1633.06893101453
18039800,Lake or Pond,398631.2321,5152265.129,Crow Wing,Y,0,2.8652,3.96,45.3259,1720.4074049534584,1736.30485592508,1740.5923775580618,1739.9088380260132,1630.7365631285218
18039900,Lake or Pond,400480.8929,5152573.331,Crow Wing,Y,0,2.3918,3.9624,80.9011,1720.4074049534584,1736.30485592508,1740.5923775580618,1739.9088380260132,1630.7365631285218
18040300,Lake or Pond,401033.4555,5154735.225,Crow Wing,Y,0,3.905236379,7.92,63.0523,1674.7629690277533,1692.6219213496734,1695.4544428334016,1693.0449173545549,1589.1280801616817
18041200,Lake or Pond,400305.0316,5166294.402,Crow Wing,Y,0,2.312960677,5.79,41.0234,1753.1932925424567,1769.8383671887716,1772.8298409316017,1774.1205292708617,1665.1616061976702
18043900,Mine Pit Lake,424529.2314,5148299.586,Crow Wing,Y,0,6.97992,8.8392,28.5816,1707.48607130736,1714.6281966927816,1723.1613734281534,1729.73976254583,1625.10998891604
18044000,Mine Pit Lake,423661.9114,5148702.242,Crow Wing,Y,0,9.0678,9.6012,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474183
18044003,Mine Pit Lake (NF),423708.8961,5148637.564,Crow Wing,Y,0,10.88,10.88,28.5816,1627.4899006620383,1635.08468396523,1641.2373104922233,1649.9317794824867,1544.4246853223867
18044004,Mine Pit Lake (NF),423896.4501,5148918.844,Crow Wing,Y,1,10.88,10.88,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474183
18044006,Mine Pit Lake (NF),422730.1484,5148338.675,Crow Wing,Y,0,10.88,10.88,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474183
18044100,Mine Pit Lake,422941.8563,5147802.088,Crow Wing,Y,0,11.7348,12.8016,18.6657,1785.289834958015,1797.7667646368168,1802.09750082494,1810.375513437115,1707.0684578858634
19000300,Riverine polygon,510341.7813,4955243.501,Dakota,Y,0,0.6248,1.1,66.9898,2011.6492812736349,2045.2575205676699,2018.76814924877,2033.3405392308034,1898.447353057835
19000400,Lake or Pond,512624.8999,4954137.705,Dakota,Y,0,0.31,0.76,73.1826,2231.7240841847533,2271.93773054642,2237.7741372382534,2260.264690163905,2123.4759845622216
19000600,Lake or Pond,501866.6055,4929171.634,Dakota,Y,0,0.7619836,1.8,34.0797,1897.34839334558,1932.7226711819467,1890.650997424755,1909.7054564451416,1776.3181237313083
19002100,Lake or Pond,480255.7575,4954894.868,Dakota,Y,1,0.918167203,3.66,85.5335,2131.45080375014,2163.529253452845,2128.23387643478,2145.9135543338784,2010.6461434177068
19002500,Lake or Pond,480060.3091,4952596.85,Dakota,Y,1,1.146863469,2.8,77.6221,2055.76898396398,2089.4001686830516,2049.4999755456834,2071.68970281973,1937.5571778065982
19002600,Lake or Pond,477617.5777,4945825.681,Dakota,Y,1,2.7432,2.7432,63.816,2019.4975401498918,2048.616163077213,2012.6141531662383,2026.229010994255,1902.3010269179383
19002700,Lake or Pond,478881.7585,4952116.996,Dakota,Y,1,1.98214527,5.4,92.6389,1916.8190408856367,1949.029179660425,1912.0543843144533,1928.0818365263467,1802.86712639507
19003100,Lake or Pond,475483.6171,4949787.6,Dakota,Y,1,2.571705112,6.8,44.2011,1918.690587912025,1947.5348020028516,1912.520100076405,1926.8883561941384,1803.645698191315
19005700,Lake or Pond,487029.5739,4963190.544,Dakota,Y,1,1.955112195,6.7,104.1512,2050.318463258872,2079.6710940436665,2044.649750432845,2069.35112618841,1936.0574011326617
19005900,Lake or Pond,485624.2613,4962887.159,Dakota,Y,1,1.66660098,3.4,76.7696,2064.1406219458668,2097.061429268518,2063.7037089096216,2080.70685028973,1954.316746490665
19006500,Lake or Pond,488728.0806,4959479.415,Dakota,Y,1,3.679050794,7.9,37.3234,2002.0530577099885,2032.0537510147865,2004.756968623695,2022.995936710135,1891.317783505815
19006700,Lake or Pond,486424.05,4960026.729,Dakota,Y,1,1.391927737,2.3,90.806,2088.283243461885,2128.0152144856334,2090.7381399032333,2106.474789751698,1973.9863264350067
19007200,Lake or Pond,488700.4561,4958560.615,Dakota,Y,1,1.874242424,5.5,9.7142,2025.42538702345,2068.649057339685,2017.4816091457185,2039.9797514075017,1909.3935530470417
19007500,Lake or Pond,489816.4206,4959014.433,Dakota,Y,1,2.439264706,4,19.0464,2039.55569548414,2074.253619089638,2039.3803254852733,2061.118853372775,1924.6864022749032
19007600,Lake or Pond,489828.5119,4959429.509,Dakota,Y,1,1.840947778,3.51,49.6204,2057.058695152135,2087.47519028792,2054.3796675559865,2072.343767405495,1939.936038370185
19044600,Lake or Pond,480637.2331,4951978.676,Dakota,Y,1,3.467823529,6.4,85.1868,1975.8019831617585,2007.1428505628667,1970.8107552974634,1993.197702557475,1862.075807981325
21004900,Lake or Pond,318040.0777,5079812.959,Douglas,Y,0,3.374182564,7.92,48.1773,1709.5923671046467,1721.8016929554733,1706.3619894845317,1720.15432079003,1598.5139710947017
21005200,Lake or Pond,319448.2347,5085481.879,Douglas,Y,0,3.302962543,8.5,71.9184,1642.7567736085384,1656.99300296365,1641.7798929293417,1649.618920058785,1535.5444084340884
21005400,Lake or Pond,318736.5117,5082842.145,Douglas,Y,1,3.321019827,8.2,62.5461,1744.9238481192217,1762.2035511823217,1747.3395646405934,1754.1907409481967,1637.3720167659233
21005500,Lake or Pond,320921.4296,5081578.516,Douglas,Y,0,1.759939003,5.03,29.4784,1785.8385182712334,1794.9466427529667,1782.970358177915,1799.7440814781585,1670.4612744036401
21005600,Lake or Pond,317887.6703,5088803.493,Douglas,Y,1,3.545205446,9.1,67.0541,1643.28390924274,1655.1602270022784,1642.3795648639016,1649.285574316915,1534.8037011491033
21005700,Lake or Pond,317215.188,5092901.301,Douglas,Y,1,4.240989029,10.25,49.6396,1625.8101236359716,1652.4292869183216,1635.7994097877267,1648.4630867124033,1520.2944846898818
21007600,Lake or Pond,321523.1318,5103440.66,Douglas,Y,0,2.582881146,6.4,35.9657,1692.7359453650367,1706.582110014395,1692.2112486711367,1704.6811305751883,1579.9615154758517
21007900,Lake or Pond,315671.7661,5072145.269,Douglas,Y,0,3.396240908,9.81456,35.2551,1718.7608566890883,1727.4149014737434,1709.5321843481,1721.4190152785684,1601.2107822006333
21008000,Lake or Pond,314192.8818,5087785.915,Douglas,Y,0,3.723580926,8.3,69.4655,1643.5355167857501,1655.886901528865,1641.2140307642633,1648.7407171702735,1532.4555349651782
21008300,Lake or Pond,316722.1265,5101316.055,Douglas,Y,0,3.778726025,9.1,33.0531,1616.8670577466316,1633.13892053253,1615.461443810965,1629.6991161895317,1509.957559098715
21008500,Lake or Pond,311853.2706,5076997.897,Douglas,Y,0,2.791264723,8.23,30.0683,1668.537243085845,1684.14843713221,1675.6734102330865,1682.0229388276384,1563.7810845241183
21009000,Lake or Pond,313247.6139,5071842.776,Douglas,Y,0,1.856152809,4.9,21.1085,1697.352129807865,1694.527167632495,1675.0566703218817,1692.267963750695,1561.8709669932218
21009200,Lake or Pond,307508.8103,5077772.64,Douglas,Y,0,2.153136207,7.3,33.1861,1706.45158964906,1719.315247633145,1703.2948740765082,1712.3695420462268,1590.696292747775
21009300,Lake or Pond,313679.8776,5088794.378,Douglas,Y,0,2.401,3.2,37.9007,1643.5355167857501,1655.886901528865,1641.2140307642633,1648.7407171702735,1532.4555349651782
21009400,Lake or Pond,312460.7705,5089020.831,Douglas,Y,0,2.716216667,4.8768,47.6689,1737.816178605455,1745.8331963731666,1733.545669715055,1747.30354099373,1622.66501650426
21009500,Lake or Pond,311615.6975,5087501.285,Douglas,Y,0,3.137430894,5.7912,22.5438,1734.7932094697949,1744.24867851824,1732.7353985149384,1744.8724883626383,1622.3437801093667
21010100,Lake or Pond,311834.8802,5086654.352,Douglas,Y,0,3.720473529,6.1,27.8395,1527.5628391133866,1526.75220000957,1512.7451915815,1522.1607163850933,1405.38857532459
21010200,Lake or Pond,310627.3863,5086440.311,Douglas,Y,0,3.218243284,6.7,37.7545,1689.940794723015,1695.69947427241,1680.6628564739149,1694.68968309602,1573.85503999748
21010300,Lake or Pond,312419.8621,5085814.668,Douglas,Y,0,4.019021538,9.4,61.5905,1712.952923350295,1725.0172653390234,1709.7853548464734,1721.4662527418234,1601.5975221103467
21010500,Lake or Pond,311605.428,5085836.461,Douglas,Y,0,3.636026087,5.94,35.6676,1527.5628391133866,1526.75220000957,1512.7451915815,1522.1607163850933,1405.38857532459
21010600,Lake or Pond,311121.5389,5083015.303,Douglas,Y,0,4.1148,4.572,60.3518,1686.4503105345634,1707.0478771781534,1700.9219271797233,1709.9271095430784,1580.812484006325
21010800,Lake or Pond,307891.7672,5084954.761,Douglas,Y,0,3.548489552,5.5,38.4945,1634.84262139292,1652.817431470585,1635.5720176507,1643.9388352381084,1530.4667064984767
21012000,Lake or Pond,313583.4425,5090624.249,Douglas,Y,0,2.529,3.96,17.2394,1640.589995978165,1643.1731514307617,1624.4649629048333,1641.42928717403,1518.11035989049
21012300,Lake or Pond,312720.4998,5095808.159,Douglas,Y,0,4.079306803,9.1,40.1846,1638.2429827707667,1652.6508902307332,1636.7694152822933,1651.9890603983567,1534.4177101019916
21013600,Lake or Pond,308344.7202,5099831.598,Douglas,Y,1,2.418737778,3.5,16.0701,1714.520802875535,1725.4494024087485,1717.8231139229767,1727.55099395394,1601.6404462655717
21014000,Lake or Pond,304307.8236,5074127.283,Douglas,Y,0,2.078150289,6.7,30.4775,1771.0256677927282,1779.2862161927383,1767.5271005751817,1776.56590820914,1656.7662611614617
21014400,Lake or Pond,303976.0161,5083344.352,Douglas,Y,0,2.7432,3.6576,40.4136,1724.917201922505,1742.1167595381316,1728.8062363255683,1744.2905831247983,1629.0822589746733
21014500,Lake or Pond,303428.0062,5096755.188,Douglas,Y,0,3.723582873,8.23,26.5723,1702.8829637053516,1714.1343185042901,1706.4821969775483,1715.9287067406717,1600.4727556688767
21015000,Lake or Pond,302363.3386,5078019.678,Douglas,Y,0,3.083651429,5.6,30.7304,1758.4341042129017,1767.4188687924516,1754.39300882004,1773.0886352297284,1647.1604398015766
21018000,Lake or Pond,303446.5882,5080727.778,Douglas,Y,0,2.53524631,5.8,34.2202,1631.32014169309,1636.0340225342666,1615.0828603152534,1630.8635112339734,1509.84870624885
21019700,Lake or Pond,302025.8784,5082182.333,Douglas,Y,1,2.1209,4.2672,17.9185,1783.0581348600033,1791.4718419095416,1778.2244641844018,1798.671700484005,1667.4156607174234
21020400,Lake or Pond,304532.8405,5080819.215,Douglas,Y,0,1.34112,1.34112,18.7338,1631.32014169309,1636.0340225342666,1615.0828603152534,1630.8635112339734,1509.84870624885
21021200,Lake or Pond,299149.5745,5097179.28,Douglas,Y,0,2.493869307,5.64,12.5466,1732.9767010396683,1742.3523184144017,1729.7828922415565,1745.1513333813866,1619.3203276500383
21021300,Lake or Pond,300475.829,5096249.466,Douglas,Y,0,2.271500559,5.49,22.8944,1717.1164242200916,1720.44281366018,1712.837857192895,1726.9542512838916,1598.1377498062468
21021600,Lake or Pond,300479.3889,5094265.763,Douglas,Y,0,2.619888344,6.1,25.7729,1740.474829906945,1747.99849188412,1735.61405521821,1753.1688453306617,1625.0873781944283
21025700,Lake or Pond,297288.3033,5078496.162,Douglas,Y,1,1.793965714,2.4384,24.4087,1762.6517045609999,1768.14247972575,1756.639805939055,1775.8611748002018,1645.9092582228534
21026400,Lake or Pond,296418.2982,5096711.848,Douglas,Y,0,1.627824,5.03,23.5652,1759.1248144411215,1767.3733929990017,1746.1001202218283,1767.0327205662152,1637.2340217238484
22007400,Lake or Pond,413207.5862,4852371.912,Faribault,Y,1,1.068496063,4.42,38.495,2093.6268860483915,2122.856594853855,2083.7177340971734,2099.9919083749082,1976.96673920192
26004000,Lake or Pond,282315.0567,5083115.95,Grant,Y,0,1.991696744,4.88,38.6108,1743.7468924956668,1749.83866607445,1735.6421154131583,1756.2366841418016,1626.74089551153
26009500,Lake or Pond,276585.5057,5089126.645,Grant,Y,0,1.59532,3.96,52.1829,1777.7176036609899,1770.69790309623,1767.42910822665,1783.52536450372,1650.109144993675
26009700,Lake or Pond,276842.437,5100689.434,Grant,Y,0,1.124089712,3,32.0378,1755.9527673190632,1753.45645564413,1741.5176822398766,1766.02328202957,1629.5052681715033
27000100,Lake or Pond,485246.8824,4969680.489,Hennepin,Y,1,1.63068,2.286,53.1972,1938.206386042355,1972.9003161190117,1930.5574072356817,1951.3275781262917,1821.690833051485
27001400,Lake or Pond,479718.8188,4976527.898,Hennepin,Y,1,0.971640764,5.5,127.3471,2094.566305129607,2136.3210986552135,2101.4832164558165,2127.2722500640166,1985.9260826988466
27001600,Lake or Pond,475926.2825,4974312.964,Hennepin,Y,1,3.357442975,10,130.0251,1994.3477675929685,2029.78091596467,1995.8553802986182,2020.9026857579715,1882.9307487649435
27001800,Lake or Pond,481364.3643,4974205.996,Hennepin,Y,1,1.475342122,3.47,94.7058,2057.5156576724485,2086.843563485383,2054.1497207470466,2078.1973758394834,1943.2880970200733
27001900,Lake or Pond,480883.9376,4972829.157,Hennepin,Y,1,1.316197023,4.3,126.6005,2085.053842191882,2117.2512701362452,2087.5875847483617,2116.0680818788683,1974.7819073788785
27002900,Lake or Pond,472554.9237,4968393.863,Hennepin,Y,1,0.431818182,1.2,118.2152,2218.732165747552,2254.731422477425,2221.1940833728368,2236.3920349362916,2098.79059506912
27003100,Lake or Pond,475395.1173,4976539.934,Hennepin,Y,1,3.894768047,9.85,110.5677,1974.209288608165,2006.1608919005716,1977.43963447697,1991.3027501137235,1860.0643203132418
27003700,Lake or Pond,474491.7917,4980985.527,Hennepin,Y,1,2.136626812,5,89.2272,2008.1313367071284,2035.270980185465,2004.4552555284567,2019.85630472765,1888.1488767700216
27003900,Lake or Pond,474634.7607,4978543.587,Hennepin,Y,1,2.385199375,7.6,133.9321,2027.1180487086917,2062.3525252362783,2028.5447935058266,2044.5049383631383,1912.2883596851366
27004000,Lake or Pond,475792.9222,4978048.118,Hennepin,Y,1,1.68919,5.6,129.0236,2065.5118236789617,2103.7875416257616,2068.81277398855,2091.2276567828567,1960.850299586805
27004200,Lake or Pond,473404.0426,4988323.621,Hennepin,Y,1,1.5494,2.4892,99.9197,2092.246647281555,2138.4370161567667,2100.9885550005683,2121.10972391682,1989.0461071730183
27004700,Lake or Pond,469736.6942,4964913.818,Hennepin,Y,1,3.035027778,6.1,60.0751,1986.1634128927817,2017.7447866146767,1989.4138583277584,2000.13021347014,1873.1311963577966
27006700,Lake or Pond,466105.0326,4969539.727,Hennepin,Y,1,2.112583333,5.15,59.3242,1997.0600620402818,2027.7501748368,1993.71412578494,2009.8671735011699,1881.0461263323716
27007000,Lake or Pond,460770.4842,4967261.896,Hennepin,Y,1,1.708861489,15.8,120.0002,2059.671425341725,2088.1965814483483,2059.1155168281484,2073.1462615031633,1942.8796973071067
27007100,Lake or Pond,461076.5578,4968472.695,Hennepin,Y,1,5.115182524,14.3,104.7277,2052.04677512474,2079.4275377705235,2049.5585625369486,2067.89075731093,1936.7606324413566
27007800,Lake or Pond,464051.5632,4964993.522,Hennepin,Y,1,0.83356175,3.3,64.0861,2143.6662773143385,2169.4780098594665,2146.2296310975566,2163.623095782635,2023.5262763139099
27008500,Lake or Pond,461517.5469,4977112.102,Hennepin,Y,1,1.64,2.15,70.0713,2081.3433066264115,2117.9095596427114,2081.5534635023614,2095.7356976442934,1962.8914169884051
27009800,Lake or Pond,465885.2662,4989149.605,Hennepin,Y,1,1.528961814,5,88.0577,2061.2607856824716,2091.344713615325,2061.8896741716935,2077.847317241153,1944.6373101873216
27010200,Lake or Pond,465898.2701,4987509.229,Hennepin,Y,1,2.160246154,7.59,100.1694,2043.99794164031,2073.4763803556634,2038.8056644256849,2061.02558964536,1926.6393081329334
27010400,Lake or Pond,466900.027,4983747.102,Hennepin,Y,1,1.794937626,5.79,90.5821,2024.9047656228217,2055.6958880152365,2029.6112122120217,2043.3835428929283,1912.120517725945
27010700,Lake or Pond,462812.9107,4982346.343,Hennepin,Y,1,2.7703374099999998,8.84,94.9614,1953.9346549801433,1982.1862753405283,1951.0163784231117,1965.8237179777916,1836.668084324125
27011101,Lake or Pond,467476.214,4991303.386,Hennepin,N,1,1.996732921,8,84.6445,1991.54848421986,2026.8781036612231,1997.71069600383,2012.9653104768067,1883.6664079997934
27011102,Lake or Pond,466995.1951,4990376.854,Hennepin,N,1,1.193841667,3.38,31.8155,2026.2091159369365,2061.3241544542666,2030.9929391785333,2046.7968764358216,1914.9497597522284
27011700,Lake or Pond,460555.5178,4995288.768,Hennepin,Y,1,2.827128125,10.15,97.2299,1913.2411413877235,1945.346580807625,1912.4124754442016,1927.7652811512817,1800.1685496872017
27011800,Lake or Pond,463526.1034,4993273.079,Hennepin,Y,1,1.629018901,6.7,95.5601,2013.3686076163817,2046.1057492790069,2017.4985740717116,2030.90714432048,1903.8018728162801
27013300,Lake or Pond,452854.2758,4975634.528,Hennepin,Y,1,2.8738576,5.7912,82.026,2067.083859630255,2101.17743308679,2076.188837764437,2086.68847422085,1956.6949518691833
27013301,Lake or Pond,461073.933,4977962.432,Hennepin,N,1,3.488418079,7.4,62.8254,1958.6014384549217,1983.4516269256933,1958.0878641312167,1973.55421297054,1842.1351555072465
27013303,Lake or Pond,458150.0187,4974879.752,Hennepin,N,1,3.556056338,6.7,60.6226,1958.6014384549217,1983.4516269256933,1958.0878641312167,1973.55421297054,1842.1351555072465
27013304,Lake or Pond,456389.7931,4972800.373,Hennepin,N,1,3.756381579,8.7,92.5015,1958.6014384549217,1983.4516269256933,1958.0878641312167,1973.55421297054,1842.1351555072465
27013700,Lake or Pond,457113.9125,4971659.486,Hennepin,Y,1,5.84948878,10.8,73.3938,1896.3405218870066,1926.4617197776383,1899.9474713010084,1914.8279090018968,1785.9306115956083
27014100,Lake or Pond,455672.4016,4978808.145,Hennepin,Y,1,1.151054217,4.75,35.1995,2101.668607317292,2130.806684001155,2098.6751066419115,2115.9453815861502,1985.622633904575
27014400,Lake or Pond,455421.0097,4971644.233,Hennepin,Y,1,1.4,1.7,110.2328,2141.667152060965,2177.07468627579,2145.8554147587315,2157.7098936965785,2025.86953942728
27016000,Lake or Pond,456036.4519,4981877.481,Hennepin,Y,1,1.227880588,4.9,81.9259,2043.62234481747,2078.689162466945,2044.5695140728099,2056.1341232079817,1931.9238963618466
27017600,Lake or Pond,448815.4909,4986499.159,Hennepin,Y,1,1.810116312,8.11,28.3148,1950.9584936328783,1976.0227386538033,1950.1314701022916,1958.0675284284034,1838.2768999204684
27017900,Lake or Pond,444227.4242,4977423.021,Hennepin,Y,1,3.81,4.572,24.5026,1919.0925395318434,1939.5458771259632,1913.811457175325,1928.1711295629016,1807.5171713416435
27018100,Lake or Pond,446298.9464,4976966.187,Hennepin,Y,1,1.300968302,5.4,58.0708,1998.4977406611733,2021.3115610648233,1988.995953673255,2000.952792332725,1882.97705197021
27018200,Lake or Pond,446751.4773,4975741.181,Hennepin,Y,1,0.788846154,5.47,107.1762,2054.043803249722,2085.6406274312585,2047.9447079080016,2065.7281733271,1945.3556125982966
27018400,Lake or Pond,442848.8053,4976179.27,Hennepin,Y,1,1.0287,1.2192,14.8031,2056.24559089978,2078.861082835205,2050.9817640748784,2061.5205214298767,1939.6034520188118
27018600,Lake or Pond,441467.0802,4971497.597,Hennepin,N,1,0.47754386,1.37,33.2341,2141.548190329768,2172.662346440002,2138.647999574795,2141.890103829845,2026.4841815872883
27019100,Lake or Pond,446361.5954,4990339.756,Hennepin,Y,1,0.816864,1.0668,34.6677,1975.0902900453634,2001.63151217611,1968.1601172920366,1981.4978910361133,1860.0507587574566
27019101,Lake or Pond,445668.572,4990708.434,Hennepin,N,1,1.542739044,7.4,34.6677,1975.0902900453634,2001.63151217611,1968.1601172920366,1981.4978910361133,1860.0507587574566
27019102,Lake or Pond,447556.8013,4989703.924,Hennepin,N,1,1.297797101,7.6,34.6677,1975.0902900453634,2001.63151217611,1968.1601172920366,1981.4978910361133,1860.0507587574566
27019200,Lake or Pond,441575.5256,4990431.648,Hennepin,Y,1,1.729205602,7.4,31.6293,2002.0037044084017,2030.8249803292051,1998.4804685854933,2010.34958957697,1891.36681703837
27104501,Lake or Pond,471802.661,4966340.02,Hennepin,Y,1,1.528571429,2.9,81.196,2044.7133289630983,2070.7554050399585,2041.1082291981,2054.6596376378816,1923.6041824130334
29004800,Lake or Pond,371658.4047,5222011.591,Hubbard,Y,0,3.522683721,5.5,64.0984,1496.8879237692818,1512.5071984477718,1525.88486993228,1515.4524573438616,1403.7846640652983
29006100,Lake or Pond,367691.9654,5231870.433,Hubbard,Y,0,3.82049313,8.2,58.0623,1476.0685838516383,1490.5120180547167,1500.495754159455,1492.70098348361,1383.6344318861884
29007700,Lake or Pond,358410.8128,5191429.958,Hubbard,Y,0,1.528887066,4.27,51.9494,1622.5410808012766,1635.5229549324533,1647.0613997642067,1640.097707009445,1525.0832109344633
29007800,Lake or Pond,357937.0538,5192953.004,Hubbard,Y,0,2.360611765,3.05,33.3566,1622.5410808012766,1635.5229549324533,1647.0613997642067,1640.097707009445,1525.0832109344633
29008500,Lake or Pond,357058.4482,5188840.907,Hubbard,Y,0,2.315985,5.2,37.9653,1622.5410808012766,1635.5229549324533,1647.0613997642067,1640.097707009445,1525.0832109344633
29008600,Lake or Pond,359521.9609,5188615.409,Hubbard,Y,0,1.343525874,2.7432,11.8574,1632.2867496073115,1648.3273090524317,1651.6132653883567,1646.1068992775533,1540.181695021025
29014200,Lake or Pond,354539.2835,5185669.763,Hubbard,Y,0,2.614439024,6.4,52.4331,1674.584479936585,1688.551178890115,1699.4803577421917,1695.342597116445,1577.8040392119167
29014800,Lake or Pond,353575.5964,5211697.368,Hubbard,Y,0,4.600266222,9.814,39.5883,1427.4976036343733,1441.097003137775,1452.445425763975,1443.817092305955,1333.7567642889817
29015700,Lake or Pond,345319.7333,5185858.651,Hubbard,Y,0,2.05166875,2.9,33.1724,1524.1373426427533,1531.0447958557734,1535.081455510245,1527.9856156835433,1426.1447385248966
29016100,Lake or Pond,347737.15870000003,5194997.873,Hubbard,Y,0,3.074604975,5.18,55.9394,1563.43177017443,1581.895891939045,1596.2721160519268,1587.0605304609699,1475.6847295754217
29020800,Lake or Pond,351931.1491,5216553.785,Hubbard,Y,1,4.66787234,7.92,28.4016,1537.4570153349466,1545.6651335435618,1562.9681471528083,1550.4709979018717,1442.6919967112651
29021600,Lake or Pond,350364.104,5228558.056,Hubbard,Y,0,3.175925926,6.4,53.3747,1548.0523934605048,1555.95298671652,1573.156643370765,1562.70966885804,1449.3150962132934
30002200,Lake or Pond,488125.7097,5046730.016,Isanti,Y,1,1.643534239,4.27,51.6175,1791.3706080330717,1825.0950365350834,1807.0692874189383,1813.669843713075,1696.60102366148
30004300,Lake or Pond,485448.7306,5044651.955,Isanti,Y,1,1.7543003129999999,4.1,75.0919,1699.125396310685,1726.8305836102684,1705.79973588359,1711.7239329753565,1597.8421914902683
30007200,Lake or Pond,473012.8948,5035701.332,Isanti,Y,1,0.650674965,2.4,70.9308,1975.05434330711,2013.8363804258784,1975.007171430545,1998.3664577963632,1873.4094344715468
30011400,Lake or Pond,462025.5171,5038711.519,Isanti,Y,1,1.158189091,2.5,30.3607,1922.32457257476,1959.037142367405,1931.6831251745384,1948.312273744515,1818.9574300678667
30013500,Lake or Pond,468358.0874,5046740.91,Isanti,Y,1,4.205536,8.29,77.0468,1762.4038795499284,1789.7249966564066,1773.82428401262,1785.3891977105684,1670.7108663424867
30013600,Lake or Pond,465683.0125,5046744.036,Isanti,Y,1,1.8519688,7.2,61.7294,1816.9153004179534,1845.765266729725,1827.7125982662383,1838.47080545232,1722.1902651886185
31002000,Lake or Pond,488749.0823,5233642.341,Itasca,Y,0,3.105911111,4.19,28.5857,1471.5722422374365,1482.5709793477083,1489.0122720661134,1480.8249675710767,1381.8967212993316
31019000,Lake or Pond,476043.1676,5239325.143,Itasca,Y,1,3.937785366,5.64,35.1247,1544.4299686948616,1554.5702412557716,1563.32035803035,1549.8618226903684,1455.2117262145466
31019100,Lake or Pond,475734.9307,5238414.911,Itasca,Y,1,3.768225067,5.6,35.1247,1544.4299686948616,1554.5702412557716,1563.32035803035,1549.8618226903684,1455.2117262145466
31021600,Lake or Pond,469380.4371,5234113.011,Itasca,Y,0,5.239635744,11.5,49.3448,1474.6825275529068,1486.7393891732718,1488.5826708832517,1480.8097299201468,1388.9779377504733
31022700,Lake or Pond,473329.8889,5239240.406,Itasca,Y,0,3.7792,6.5,28.8216,1550.9595275996617,1565.50605795637,1572.7767595249034,1561.8757952692567,1465.8395443737716
31037000,Lake or Pond,459656.0002,5233546.116,Itasca,Y,1,2.609725926,4.3,68.4633,1600.2703741939683,1615.1704207089117,1623.2686309362434,1612.0895331182016,1515.6626705469366
31037200,Lake or Pond,460063.4624,5232616.422,Itasca,Y,1,4.188910112,7.47,128.072,1568.124168557425,1584.1928925824982,1595.2299253016834,1584.6858396201183,1487.2218641936984
31037300,Lake or Pond,458525.5407,5232579.362,Itasca,Y,1,4.792315862,7.32,64.1234,1543.9948397127066,1561.0172506594884,1567.8226333128066,1556.0599002287618,1458.5968768729417
31052400,Lake or Pond,457860.9823,5285088.204,Itasca,Y,1,4.572,4.572,9.8727,1375.3170113592766,1372.87805550897,1385.4636890977283,1369.1735210763184,1281.377019804285
31053200,Lake or Pond,456057.801,5225983.682,Itasca,Y,0,4.6101,5.334,55.7086,1463.50455105896,1488.2416961514466,1484.1383720482634,1485.935175452535,1375.384742637275
31053300,Reservoir,457641.0855,5231390.569,Itasca,Y,0,2.5918,3.05,94.2346,1620.8759875948083,1637.2306678804982,1644.2756236925784,1633.554130290945,1533.7945568504333
31053800,Lake or Pond,456550.8106,5259549.757,Itasca,Y,0,3.172771111,6.55,6.7908,1546.517618895035,1556.096680703005,1567.3382792599716,1551.2871989758582,1453.0073778261599
31056100,Riverine polygon,449660.4838,5233681.165,Itasca,Y,0,0.61,0.61,7.2988,1468.0102534772566,1478.0534211984384,1482.5386304407666,1473.64825720126,1377.3696847497283
