DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain
40000200,Lake or Pond,456956.1441,4897204.745,Le Sueur,Y,1,1.276628955,4.6,68.9313,2034.0018083944,2068.33503491859,2020.229294339127,2041.4423025268736,1909.519201010575,2514.990900038356,2639.6867632462663,2495.377310880802,2319.4656512586607,2327.034875919847,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
40003100,Lake or Pond,451494.0362,4897656.66,Le Sueur,Y,1,1.787206184,7.165,67.703,1992.2205628938864,2024.9213264655864,1981.392384501523,2003.9218838650315,1868.453170928575,2481.0268399055917,2600.4318322083127,2462.29744778644,2276.6536622751,2285.1019243217384,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
40005600,Lake or Pond,445858.5156,4895763.061,Le Sueur,Y,1,1.237417971,3.8,88.5751,2060.8243330023265,2088.422714173577,2049.1685500018248,2072.1770992204983,1942.53214141411,2548.0439616998415,2667.1189780525865,2535.206400964162,2347.629192505508,2355.5287497214363,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
40005700,Lake or Pond,443782.8406,4895499.777,Le Sueur,Y,1,2.313318222,6.86,83.7379,1952.0225176621968,1983.6374941994668,1941.47996734384,1962.6657301786884,1832.6283343550117,2437.026118400184,2552.214083051663,2423.516909811472,2237.7008318705643,2245.6274334684094,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
40006300,Lake or Pond,442012.6682,4902673.112,Le Sueur,Y,1,1.614943182,5.43,48.5647,2044.6504456898883,2076.4201248204936,2034.8803853329584,2060.0104240678884,1924.621562327015,2529.991351861141,2651.081016961165,2516.9407791745907,2328.222880735639,2338.1987597695133,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
40009201,Lake or Pond,439258.8941,4902672.794,Le Sueur,N,1,1.7952689,7.01,49.4781,1870.47247884708,1898.2840813392816,1848.2650767987168,1869.14267909958,1741.8228685725082,2353.4240190068635,2465.9205396571515,2336.6158621942163,2158.235498687987,2165.345559143773,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
40009202,Lake or Pond,434161.9817,4902634.203,Le Sueur,N,1,1.106397473,4.9,56.1054,2078.786216775072,2107.872693573752,2066.3540700097883,2093.506955380293,1958.4813769691432,2563.7672172513116,2687.4255250746182,2552.153584848056,2362.914121252416,2374.35958659379,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
43011500,Lake or Pond,384608.1316,4981220.783,McLeod,Y,1,0.635248,2.1336,13.9711,1946.314315865441,1973.10745592292,1931.7943649630424,1940.3623826764176,1821.2600621400832,2395.3380476700468,2516.4398222550426,2410.5412271144032,2213.424222568846,2226.293990505215,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
44001400,Lake or Pond,299802.1232,5234429.728,Mahnomen,Y,0,3.092527138,6.4,38.9627,1508.7524640009551,1510.95797752663,1529.3642618214817,1523.192110813405,1405.1608711222566,1904.676300958211,1999.293587636819,1915.8163764245464,1770.6625972260863,1754.388380930215,Analog,Analog,Analog,Analog,Analog
44008000,Lake or Pond,295131.1182,5227661.686,Mahnomen,Y,0,3.497297297,7.1,48.015,1542.7676163945837,1543.9383219379515,1564.8949840510284,1557.1135393175832,1437.611495451435,1941.5001135259447,2039.4799468836532,1957.1000952627617,1807.8624290271623,1786.8540466633458,Analog,Analog,Analog,Analog,Analog
47001600,Lake or Pond,397682.8202,4984758.743,Meeker,Y,1,0.924678571,2.4,29.1729,2015.8972771081485,2033.469180011327,2005.0119675861467,2007.5018489785864,1890.7488123233816,2460.11646474286,2587.951324647252,2474.206400561299,2277.559191238295,2289.223076893895,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
47004600,Lake or Pond,391692.6105,4991589.911,Meeker,Y,1,1.24409581,4.4,39.5563,1962.937537521695,1983.9360970402483,1949.0978206578136,1961.7640617055715,1841.0801187191917,2412.4449019526182,2533.70700986162,2422.262344373855,2229.2162767989535,2238.4273284688693,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
47005000,Lake or Pond,386200.9021,4990291.544,Meeker,Y,1,2.691745653,19,39.1464,1887.071951395223,1905.1379018415585,1877.824222788275,1887.9409843255064,1768.1195594789667,2340.8784604410052,2457.917338515093,2348.4310368546867,2156.0797006468383,2163.920532381977,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
47006400,Lake or Pond,388068.5447,4985112.44,Meeker,Y,1,1.717722105,2.7432,17.4219,1944.8016460337933,1965.2409642195369,1933.650547613712,1942.871260005047,1819.5811396673785,2396.1449978435717,2518.2629711123323,2405.6273717360164,2213.949816030024,2222.543998603695,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
47006800,Lake or Pond,388272.9758,4991350.201,Meeker,Y,1,2.372684007,8.53,36.2851,1881.953524943968,1898.79956877088,1870.7788647567768,1881.2444021219117,1761.2207671564584,2331.194998703339,2447.136419301217,2337.5633116614217,2148.4742336463023,2155.538938030984,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
47009500,Lake or Pond,386631.837,5014501.227,Meeker,Y,1,0.764509613,3.4,35.443600000000004,1980.8088562546,1998.7277875785785,1970.907490334535,1979.889461459553,1850.951345127688,2437.722520521469,2557.151209448754,2436.634678410931,2248.4265639860464,2255.6383434735635,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
47009600,Lake or Pond,387992.0121,5014352.466,Meeker,Y,1,2.478166667,4.57,33.1617,1819.8724988170284,1839.23424773102,1810.224708557255,1820.713873492317,1700.1909582709484,2272.3885728393875,2385.721135784781,2274.995970483697,2093.654497753375,2097.1907301264564,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
47011900,Lake or Pond,379681.4188,4988074.996,Meeker,Y,1,4.245685358,9.14,55.1627,1907.7919815519067,1922.7148787293663,1897.0723676937532,1906.559648742665,1787.2991055001733,2355.1121014500686,2476.7035783008,2365.68231509795,2174.3901116555194,2182.903558087298,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
48000200,Lake or Pond,450184.7693,5121183.206,Mille Lacs,Y,1,3.446957241,7.01,69.1301,1675.154059390867,1684.0044481157863,1683.6809733985483,1692.77016346429,1584.4193019850184,2099.2736408431724,2197.695317148977,2108.6959427279417,1945.3133519593264,1928.6687078637192,Analog,Analog,Analog,Analog,Analog
48000900,Lake or Pond,447953.4947,5103456.856,Mille Lacs,Y,0,0.859166667,1.1,51.233,1728.0052481371831,1745.782340826035,1736.449857135687,1744.9776876321866,1631.662579424053,2151.160286593357,2253.6764995476387,2154.3713569027127,2003.4956714649345,1983.6687970720473,Analog,Analog,Analog,Analog,Analog
48001200,Lake or Pond,444369.8722,5106296.166,Mille Lacs,Y,0,1.635155556,2.8,19.4871,1694.4557151277068,1709.9671407691349,1702.412978475365,1709.1128692329266,1593.9901241303216,2114.4771485781507,2214.2017333984872,2118.857245217368,1968.474205936015,1947.4244650693577,Analog,Analog,Analog,Analog,Analog
48001400,Lake or Pond,440235.6818,5110611.134,Mille Lacs,Y,0,1.558461538,1.9,10.7289,1562.990914642925,1577.0218844980234,1566.38772534534,1569.4422833042383,1470.9149588536484,1976.2231096826165,2070.1212023659104,1979.17713593587,1834.866310655676,1814.8822109606283,Analog,Analog,Analog,Analog,Analog
49007900,Lake or Pond,381077.5664,5118258.595,Morrison,Y,1,4.776182192,9.14,47.5787,1670.7759096277816,1686.5419459812683,1677.096960124395,1680.2910648342583,1570.2405820024285,2099.5509463795756,2200.2130876494166,2109.0911011417775,1938.6525610461697,1930.0858297762052,Analog,Analog,Analog,Analog,Analog
49012700,Lake or Pond,376302.7987,5123588.8,Morrison,Y,1,4.508631356,8.23,42.2559,1655.7558175329234,1677.0493310449333,1674.288585405723,1670.6111431955785,1560.9553223301966,2082.700602668756,2180.895518787944,2086.802870212494,1926.9583403605204,1917.0995328157885,Analog,Analog,Analog,Analog,Analog
49013300,Lake or Pond,375806.5358,5122430.188,Morrison,Y,1,2.805257644,4.72,62.5897,1708.8970527893866,1716.9102594159767,1720.7802752089715,1720.6958957038416,1599.3047386101534,2125.776818249364,2228.3038986769793,2125.5457567749586,1973.3366228291889,1961.4159667944236,Analog,Analog,Analog,Analog,Analog
49013700,Lake or Pond,375254.415,5118866.339,Morrison,Y,0,3.622018529,8.69,49.478,1734.6292390344431,1747.5301218161633,1742.075231147505,1745.9585645246484,1633.410555199245,2161.366720805365,2267.4410837789237,2171.1868967748005,2002.9968404074705,1993.1116479102327,Analog,Analog,Analog,Analog,Analog
49014000,Lake or Pond,372932.1521,5074678.899,Morrison,N,1,4.001053755,12,40.1805,1694.6029682958783,1713.22695725718,1695.3873374403784,1703.1878915920934,1589.75572411618,2127.745170659537,2235.875482342087,2135.5036751342486,1966.4626449272569,1960.1636928055732,Analog,Analog,Analog,Analog,Analog
51006300,Lake or Pond,278703.832,4892734.895,Murray,Y,0,0.608394955,2.18,31.9657,1996.6648516643083,2015.554731581225,1967.0930075113563,2008.6100102898683,1872.1087112745768,2449.068475518901,2558.405609251098,2453.864511408479,2251.559439752734,2268.7415360170644,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
53000700,Lake or Pond,297763.8488,4820719.372,Nobles,Y,0,1.205816,3.7,19.6368,1859.91882309474,1877.7987705721816,1832.9218441717535,1861.13238101076,1738.184702375387,2330.0813569422057,2418.383651615265,2319.2622823679662,2132.641344432003,2148.5204593335347,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
55000400,Lake or Pond,541899.2482,4892807.898,Olmsted,Y,0,1.480900046,5.5,40.5543,1948.0524298228231,1986.3127268999915,1952.628416834895,1968.4239323234733,1836.116506639045,2433.8332670444925,2553.972479955798,2412.220777566597,2246.917603866379,2243.210672924518,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
56003100,Lake or Pond,319624.7303,5111942.115,Otter Tail,Y,0,1.97898087,4.57,53.8102,1740.8455109813683,1746.1021346581967,1734.5805878828317,1748.60039753825,1621.53328805177,2147.3677586454564,2262.3910140789767,2160.8406537355872,1992.6586553112263,1986.779015895106,Analog,Analog,Analog,Analog,Analog
56013800,Lake or Pond,303608.1262,5130037.204,Otter Tail,Y,0,3.840104497,8,40.2453,1608.3624664866516,1619.5999729649034,1617.9995783077484,1626.5435927486417,1505.1045735221117,2020.056555984548,2124.32649055974,2037.5565553284805,1865.2221524186195,1854.824497374242,Analog,Analog,Analog,Analog,Analog
56014100,Lake or Pond,305895.6136,5151261.809,Otter Tail,Y,0,2.011050431,3.66,41.6569,1598.44212516518,1600.9969632963916,1609.6079427185916,1612.7063541498017,1486.7163503196266,1998.9746539857929,2109.313974843294,2010.8050241142032,1858.733037005425,1843.751932479047,Analog,Analog,Analog,Analog,Analog
56021400,Lake or Pond,301577.2712,5151439.133,Otter Tail,Y,0,2.017871549,4.42,56.0003,1706.5048220634917,1712.3828023889969,1724.4575320260683,1726.2758603747966,1597.5671288365784,2112.4906031040377,2228.40154800263,2125.3317815554487,1968.934023999558,1951.2943082925765,Analog,Analog,Analog,Analog,Analog
56023900,Lake or Pond,295212.9388,5130235.611,Otter Tail,Y,0,3.909215145,6.606666667,55.873,1593.7507208304366,1602.7128359024016,1600.4816821207132,1610.30253382202,1485.8086580482968,2004.6950564319584,2107.492440434388,2021.7947341412653,1849.187918223948,1840.7371886400256,Analog,Analog,Analog,Analog,Analog
56024000,Lake or Pond,295386.1257,5136154.829,Otter Tail,Y,0,3.753651612,11.6,27.024,1586.9645180155517,1591.9979405825384,1586.8721416928,1597.920009411765,1471.8204736983748,1988.6514222378885,2094.692742289851,2003.687813416078,1840.1226311400944,1830.5050055153397,Analog,Analog,Analog,Analog,Analog
56024100,Lake or Pond,295206.2015,5133887.244,Otter Tail,Y,0,5.117642353,10.67,25.8161,1574.6788921787615,1581.7181003155451,1580.0579872357985,1591.69750482862,1464.213624460755,1983.469239280873,2088.2416682373637,1997.774618790566,1830.0878477100696,1819.541121790032,Analog,Analog,Analog,Analog,Analog
56024200,Lake or Pond,295396.1807,5141837.833,Otter Tail,Y,0,3.536935535,6.7,59.7291,1614.2949654773315,1625.1013453870733,1620.981575397545,1635.80558012807,1511.0182236058768,2027.8189794543428,2131.165799388084,2045.10980155755,1871.548271416727,1864.5673137907804,Analog,Analog,Analog,Analog,Analog
56025300,Lake or Pond,292205.7977,5116544.687,Otter Tail,Y,0,5.780635016,9.14,47.3939,1685.7524875234683,1693.45805873123,1684.5697004896233,1704.3773910116183,1581.1450085893184,2100.2208370444105,2206.7037335757373,2123.0368087018524,1942.3846535613047,1936.0469382065223,Analog,Analog,Analog,Analog,Analog
56029800,Lake or Pond,287043.2799,5137694.035,Otter Tail,Y,0,3.480729867,5.5,44.4474,1589.1969391969233,1593.2897859171285,1588.3129872274533,1604.1777673937734,1475.2603546726666,1993.65562315845,2102.05932079264,2007.9394569576316,1844.5054636090729,1835.847505773303,Analog,Analog,Analog,Analog,Analog
56030300,Lake or Pond,294291.8199,5132592.929,Otter Tail,Y,0,3.981916522,5.5,31.7553,1683.0983380635932,1690.97037110701,1690.4361803322768,1703.131655550575,1574.6354156169566,2097.0186345775887,2209.7266963943944,2115.399251429594,1942.7467874626009,1931.2950160170064,Analog,Analog,Analog,Analog,Analog
56031000,Lake or Pond,294309.7665,5145902.279,Otter Tail,Y,0,2.204148546,5.2,27.5452,1671.6070566382616,1674.472135443845,1673.091293980745,1684.7636025114266,1557.183550769985,2079.9709418115717,2188.350956325344,2092.448471103009,1926.880102197537,1918.2375829846176,Analog,Analog,Analog,Analog,Analog
56032800,Lake or Pond,292841.2557,5165427.663,Otter Tail,Y,0,6.205624896,10.605,32.2192,1575.7284132437169,1585.49135692712,1592.5764435343383,1592.4777114438584,1473.8797597497517,1988.9593415659865,2096.5829194673142,2004.3169778213992,1838.6735688237857,1822.6215994477773,Analog,Analog,Analog,Analog,Analog
56033500,Lake or Pond,293242.2962,5163862.102,Otter Tail,Y,0,6.676301156,13.72,35.6761,1567.7123285278367,1579.0690510606585,1585.9305417433716,1587.3445682249833,1465.1070296123366,1981.0674288883115,2089.2201712515016,1995.6171848181089,1833.498828898163,1818.9858511810364,Analog,Analog,Analog,Analog,Analog
56036000,Lake or Pond,289919.2151,5172617.615,Otter Tail,Y,0,3.513416918,6.1,32.0405,1619.3516249632066,1631.9248348283818,1650.40643036938,1646.75743185734,1521.0675155087115,2034.5214825471785,2143.2305131736357,2051.0315005490033,1885.0250660549284,1868.8564518602263,Analog,Analog,Analog,Analog,Analog
56037800,Lake or Pond,285340.1894,5137540.245,Otter Tail,Y,0,2.86512,3.2004,44.4474,1589.1969391969233,1593.2897859171285,1588.3129872274533,1604.1777673937734,1475.2603546726666,1993.65562315845,2102.05932079264,2007.9394569576316,1844.5054636090729,1835.847505773303,Analog,Analog,Analog,Analog,Analog
56038300,Lake or Pond,288040.9302,5150577.124,Otter Tail,Y,0,2.851681712,6.71,30.9364,1571.9083662364285,1571.273527960485,1582.3920558350867,1582.9358230640466,1460.63854338683,1969.1569021148696,2079.5772828602817,1980.6833618811545,1830.2995428667,1815.7330373244024,Analog,Analog,Analog,Analog,Analog
56038500,Lake or Pond,284180.1343,5155819.085,Otter Tail,Y,0,4.105107076,8.075,35.4491,1587.2081799481984,1599.2839385289883,1613.3027453647833,1610.0694503198133,1483.1344073135967,2004.458631583503,2112.822629059619,2019.8979502198351,1846.0769337655104,1839.3721799381456,Analog,Analog,Analog,Analog,Analog
56038601,Lake or Pond,288008.3708,5162335.129,Otter Tail,Y,0,4.974238992,11.58,34.2435,1596.0590602829516,1605.297016539423,1613.4806243454634,1613.761515555255,1491.3867654627784,2001.9216651559911,2113.1784196223343,2018.0360960011528,1859.979560518262,1844.178617624102,Analog,Analog,Analog,Analog,Analog
56038602,Lake or Pond,286349.1004,5162510.725,Otter Tail,Y,0,5.075180135,10.985,35.2293,1605.2277461861067,1613.3847713658267,1621.4796236391817,1623.2396874141932,1497.3605081852052,2010.9813666272992,2121.409893089927,2026.2539785545043,1865.5366998095049,1852.332830988948,Analog,Analog,Analog,Analog,Analog
56038603,Lake or Pond,288646.7991,5160828.805,Otter Tail,Y,0,4.28554742,9.14,28.9729,1614.2063813007717,1621.0860817263551,1628.6902959702834,1630.7731768522017,1506.9247948110217,2016.3080591186497,2128.9314165291826,2032.0564926492511,1875.6478851194868,1860.4991314979268,Analog,Analog,Analog,Analog,Analog
56038700,Lake or Pond,286917.2975,5167359.656,Otter Tail,Y,0,5.079912681,8.736666667,51.9574,1522.7473623626863,1534.40496306789,1542.76101929015,1542.59439092493,1417.2040576728932,1930.7319350768937,2034.6786458251795,1946.2857070332764,1785.6214624961954,1772.138055587681,Analog,Analog,Analog,Analog,Analog
56043700,Lake or Pond,281809.2143,5121062.154,Otter Tail,Y,0,3.16920375,8.76,29.4997,1685.6029270618633,1694.4110185499933,1684.08807584482,1697.4239243529,1573.41634986699,2094.1805395166148,2200.7165569466806,2113.3054545405107,1938.719199200069,1931.3729005490968,Analog,Analog,Analog,Analog,Analog
56048100,Lake or Pond,278556.1707,5140718.383,Otter Tail,Y,0,3.15,4.3,25.0936,1660.4496696090982,1657.1350755018766,1652.9979271663767,1674.24828700633,1540.0480477525566,2058.6407079902115,2169.4576613916083,2075.79703830828,1910.114285377451,1903.5353630070256,Analog,Analog,Analog,Analog,Analog
56050100,Lake or Pond,280894.8262,5165952.842,Otter Tail,Y,0,4.293231034,7.32,40.2743,1615.6926725032115,1617.5110868893737,1630.6494149294983,1634.7726276562785,1510.5923688813416,2014.3128051596052,2126.5349460397597,2031.928068596072,1872.7716914338837,1859.0180817661656,Analog,Analog,Analog,Analog,Analog
56051700,Lake or Pond,281533.6946,5159380.645,Otter Tail,Y,0,5.735125412,10.36,34.0585,1587.8662312132349,1592.6894871955417,1607.8914743695932,1610.87810571914,1485.3112073394568,1992.55484981497,2102.8664114403778,2011.2157741532335,1848.6770027343537,1835.4012289581729,Analog,Analog,Analog,Analog,Analog
56052200,Lake or Pond,286092.5699,5159141.305,Otter Tail,Y,0,1.976865455,5.5,26.3014,1691.8458053418233,1688.7254394819183,1703.7846724874366,1705.623236743045,1575.494701789,2089.6808236241855,2208.9921935084217,2102.239996554778,1949.220174562695,1936.8035229404015,Analog,Analog,Analog,Analog,Analog
56052300,Lake or Pond,283697.6203,5167749.001,Otter Tail,Y,0,3.31378406,5.03,65.2463,1622.0145453833015,1642.64921387594,1656.34789491865,1657.7987192054215,1527.7695732622883,2044.0255327815453,2149.9099866824413,2056.690222090535,1892.0260529384643,1877.9453241378735,Analog,Analog,Analog,Analog,Analog
56060400,Lake or Pond,270042.7572,5114970.671,Otter Tail,Y,0,1.421428571,2,24.014,1759.026053059615,1756.67049140966,1744.2298047329784,1768.1012142476416,1633.72709725278,2155.3165653205265,2268.4395426068395,2179.8767119765357,2004.5769076984027,2000.7279845116316,Analog,Analog,Analog,Analog,Analog
56061300,Lake or Pond,270816.1172,5112293.288,Otter Tail,Y,0,2.39050416,6.1,42.174,1719.0051535563116,1720.2804855925283,1714.31111252295,1732.5442766558383,1601.4083801959584,2125.9533644237595,2237.7953059217243,2148.4166099307104,1968.51916887473,1963.925257071212,Analog,Analog,Analog,Analog,Analog
56071100,Riverine polygon,270094.9629,5141512.691,Otter Tail,Y,0,3.197126667,4,36.901,1710.9877314414766,1720.8301082249318,1719.4613485464615,1736.4174273586666,1605.1074910574134,2126.035682534038,2235.653274908293,2145.022060304119,1968.463953767422,1959.1441759033153,Analog,Analog,Analog,Analog,Analog
56074900,Lake or Pond,274084.6458,5166607.651,Otter Tail,Y,0,3.42765977,7.8,59.0366,1480.1433448785983,1473.3147548007782,1481.2750155899816,1487.410184891715,1368.8270754385985,1868.77784643336,1973.3554143262204,1879.7140378778467,1731.6158373680237,1719.7695062434727,Analog,Analog,Analog,Analog,Analog
56075900,Lake or Pond,272530.1098,5169816.322,Otter Tail,Y,0,3.132495738,6.9,41.7292,1596.5801162253683,1594.7825123403668,1607.1134766158284,1614.1168461968534,1489.4919158961884,1995.769896461995,2106.0800175951904,2011.2703903296192,1854.9858163354056,1839.4130287300668,Analog,Analog,Analog,Analog,Analog
56076100,Lake or Pond,274629.2466,5176958.252,Otter Tail,Y,0,2.595694864,5.8,51.6239,1627.8698941262933,1625.76181633184,1639.6490637378731,1645.2955648131517,1519.0442485711667,2019.9624051098945,2127.9747638746985,2031.212620339262,1887.1218666954528,1867.533803251782,Analog,Analog,Analog,Analog,Analog
56076800,Lake or Pond,270092.3085,5173742.976,Otter Tail,Y,0,4.370063079,8.5,54.5075,1598.9867343218116,1601.4627612192533,1611.7489480025663,1618.6170152088116,1494.9164688309284,2000.544763593088,2108.1478404664854,2017.3494253170495,1856.2625132374744,1842.268382932044,Analog,Analog,Analog,Analog,Analog
56077000,Lake or Pond,269769.2473,5174475.133,Otter Tail,Y,0,3.750885167,6.6,54.5075,1598.9867343218116,1601.4627612192533,1611.7489480025663,1618.6170152088116,1494.9164688309284,2000.544763593088,2108.1478404664854,2017.3494253170495,1856.2625132374744,1842.268382932044,Analog,Analog,Analog,Analog,Analog
56078100,Lake or Pond,268161.7436,5122940.906,Otter Tail,Y,0,3.586146963,5.94,50.7404,1753.96074128239,1755.31048181799,1749.073519140235,1767.874651367725,1638.701043193637,2159.723700204834,2273.350844204924,2186.9464655571073,2003.950460885784,1997.7095587900503,Analog,NonAnalog,Analog,Analog,Analog
56078200,Lake or Pond,266497.3793,5132394.32,Otter Tail,Y,0,2.453629091,4.57,54.1411,1707.538148913333,1701.194798673325,1706.2299415659384,1723.411471041395,1586.5695581592583,2107.761328403213,2221.5058148892986,2126.3482506455575,1955.89488385412,1951.9639055534328,Analog,Analog,Analog,Analog,Analog
56078300,Lake or Pond,266760.4879,5131303.119,Otter Tail,Y,0,3.218995556,4.6,43.6683,1725.521314758783,1726.3548757312017,1732.1796119185483,1748.09357852452,1613.3898599454717,2140.197223113454,2255.2569072406404,2155.600330648534,1983.7209395182867,1974.8132271605773,Analog,Analog,Analog,Analog,Analog
56078400,Lake or Pond,265328.1151,5146405.674,Otter Tail,Y,0,3.358389167,7.32,40.3624,1641.5661097492866,1647.790686482777,1650.359607808065,1662.718050415113,1533.7016432957532,2053.342693490799,2157.4468301887537,2070.5904920479015,1897.296715362128,1887.0807723457297,Analog,Analog,Analog,Analog,Analog
56078600,Lake or Pond,268870.6003,5176424.686,Otter Tail,Y,0,3.872203999,9.433333333,54.5075,1625.711754812505,1625.0373072630766,1641.0793656073024,1646.395288975275,1519.609986218209,2025.0380749321132,2136.1797136387995,2039.64679257268,1886.124885892831,1868.780303373664,Analog,Analog,Analog,Analog,Analog
56082400,Reservoir,259394.8224,5125914.994,Otter Tail,Y,0,1.65656,3.7,14.4212,1774.884549382185,1774.45212004675,1776.1138576825251,1797.77066069248,1657.24554993775,2180.064580737346,2298.8014549247464,2199.895012449619,2026.9577766520808,2020.541766423019,Analog,NonAnalog,Analog,Analog,Analog
56087700,Lake or Pond,265577.304,5144303.236,Otter Tail,Y,0,3.543620901,6.1,38.3779,1677.2393646208334,1687.16632066583,1689.16399230995,1700.16867096837,1570.9721307077684,2090.4147041507017,2198.073755250977,2108.303710218355,1933.754337390398,1924.0401264337215,Analog,Analog,Analog,Analog,Analog
56091500,Lake or Pond,264714.749,5165426.333,Otter Tail,Y,0,3.038622857,5.67,43.0403,1568.6458556348666,1563.110880950013,1573.038240285575,1580.9219647564316,1455.2834650668267,1957.7445985210252,2067.4320295610573,1972.21999301771,1820.748369633889,1808.839021160556,Analog,Analog,Analog,Analog,Analog
56094500,Lake or Pond,256413.549,5123168.446,Otter Tail,Y,0,1.373084,2.1,13.0995,1850.3598977024633,1851.162984656185,1838.6940001144,1862.0690360784167,1727.2931762944384,2255.709845443517,2375.9810704473875,2281.296398962821,2100.633140172402,2095.093348071579,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
56163600,Lake or Pond,291304.3177,5166006.26,Otter Tail,Y,0,5.90242268,9.4,23.6048,1605.8205080058667,1611.1035110430832,1622.2497413245817,1626.4712190313,1503.3732454369583,2018.3832852300404,2132.2135254279483,2031.146645717702,1869.5399086392017,1855.62189556002,Analog,Analog,Analog,Analog,Analog
56164100,Lake or Pond,292074.7088,5163846.067,Otter Tail,Y,0,2.836363636,4.3,39.522,1668.936040043233,1670.4791560952233,1685.9663687072466,1688.7843105577615,1560.8578292800798,2076.6762964987174,2192.1270521827414,2089.798124674748,1932.6827518150656,1916.0886246646328,Analog,Analog,Analog,Analog,Analog
58006700,Lake or Pond,518683.0705,5136156.703,Pine,Y,1,4.411078259,8.1,62.6014,1461.3932525127184,1485.3795752778583,1480.1919811293883,1479.5832919634618,1371.98481095567,1874.6782789607505,1959.4409801937832,1876.2103505593584,1728.7911030373311,1720.0750447073926,Analog,Analog,Analog,Analog,Analog
58008100,Lake or Pond,517185.959,5140120.847,Pine,Y,1,3.193642554,5.2,95.3389,1443.8112039806963,1463.02308916533,1466.2640350467518,1458.30760015638,1352.1983966438663,1844.7010574472104,1927.3151391464744,1844.550945009947,1703.2820271697854,1693.5987774784232,Analog,Analog,Analog,Analog,Analog
58011900,Lake or Pond,504340.4653,5077660.977,Pine,Y,1,1.119950374,2.1,72.6859,1786.0898802744118,1812.84668150227,1800.9981762767516,1810.5436541105169,1693.4782045600966,2223.2338765393984,2335.535022437169,2219.4924771278097,2060.5698758538447,2049.828355574185,Analog,NonAnalog,Analog,Analog,Analog
58014200,Lake or Pond,496876.4254,5076789.59,Pine,Y,1,1.065306409,2.74,32.746,1781.4395952263233,1813.146439614393,1791.8764013765667,1803.6573539746869,1686.838348460543,2221.67813386102,2333.3818325100488,2217.062608042022,2054.8598319277407,2047.9738388785968,Analog,NonAnalog,Analog,Analog,Analog
60021700,Lake or Pond,268555.7498,5276528.904,Polk,Y,1,2.971349792,8.1,37.534,1580.6143996102717,1577.701167178894,1606.0451246828184,1605.4677345010375,1477.6852684989476,1976.9811003825855,2083.325721314098,1994.2694444665276,1842.0227757669493,1825.8721634893416,Analog,Analog,Analog,Analog,Analog
61004100,Lake or Pond,316412.2831,5035955.235,Pope,Y,1,2.869531341,6.4,53.8255,1753.025716066405,1759.1994464947534,1734.7941144571082,1755.3178646514866,1630.1320156973666,2178.8440223868106,2283.748438744549,2185.107909030491,2006.2615960863027,2014.2722042815144,Analog,NonAnalog,Analog,Analog,Analog
61006400,Lake or Pond,321653.1541,5061812.394,Pope,Y,0,3.770220354,8.23,71.178,1677.9303511332116,1690.7167002522267,1669.5947599341966,1683.7273098796084,1563.3549696562634,2094.793063421125,2195.9419555567674,2107.697585306791,1930.221705394516,1935.464731672961,Analog,Analog,Analog,Analog,Analog
61007200,Lake or Pond,315160.4219,5038506.573,Pope,Y,1,1.50344411,5.5,34.3127,1882.3518277793569,1892.9129718242064,1866.8922934288016,1894.8146543618368,1761.0943173588232,2310.328590086563,2426.070425550422,2321.156686399135,2139.345672865686,2147.6981407698954,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
61007800,Lake or Pond,311605.1734,5067966.707,Pope,Y,0,2.393301245,6.86,23.7331,1740.4080393793918,1748.6179236520416,1726.8400877683634,1741.2933527426032,1615.7058121886282,2149.8431683281965,2259.0414975882086,2164.114485209992,1988.728614003099,1994.7840955610031,Analog,Analog,Analog,Analog,Analog
