DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,EWMSTATUS,avg_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMminK.CurrPred,GFDL.GAMminK.CurrPred,IPSL.GAMminK.CurrPred,MIROC5.GAMminK.CurrPred,MRI.GAMminK.CurrPred,ACCESS.GAMminK.FutrPred,GFDL.GAMminK.FutrPred,IPSL.GAMminK.FutrPred,MIROC5.GAMminK.FutrPred,MRI.GAMminK.FutrPred,ACCESS.GAMbestK.CurrPred,GFDL.GAMbestK.CurrPred,IPSL.GAMbestK.CurrPred,MIROC5.GAMbestK.CurrPred,MRI.GAMbestK.CurrPred,ACCESS.GAMbestK.FutrPred,GFDL.GAMbestK.FutrPred,IPSL.GAMbestK.FutrPred,MIROC5.GAMbestK.FutrPred,MRI.GAMbestK.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred,mean.curr.preds,var.curr.preds,mean.fut.preds,var.fut.preds
73008900,Lake or Pond,383766.6116,5032431.694,Stearns,0,0.705500787,41.4524,1823.185593,1845.175629,1820.310118,1829.788604,1707.600836,2276.13577,2392.963013,2276.14702,2093.703727,2098.534699,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.311618602,0.302163692,0.305784895,0.303190447,0.291305785,0.998149634,0.959564097,0.998874624,0.999538673,0.996469956,0.331353651,0.311899427,0.318510924,0.327618768,0.302259761,0.638536713,0.840666788,0.624025376,0.502697089,0.717142794,0.049936667,0.06266,0.057763333,0.05333,0.049386667,0.56788,0.62731,0.598573333,0.575053333,0.656593333,0.371473902,0.005745989,0.822904289,0.044333103
73010600,Lake or Pond,385566.3867,5041339.728,Stearns,0,5.057482529,39.1103,1792.416829,1809.007833,1793.651676,1799.05452,1682.647987,2241.018481,2354.481191,2249.025219,2061.841132,2067.140247,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.691621282,0.667580423,0.687300178,0.701268153,0.689582988,0.999543356,0.989543881,0.999742308,0.999896869,0.99917232,0.78993341,0.772150274,0.79371751,0.798040266,0.788878981,0.968103066,0.987231084,0.966314586,0.95371492,0.978747746,0.332236667,0.288053333,0.32825,0.323823333,0.32905,0.821916667,0.87362,0.787986667,0.8312,0.84134,0.740687273,0.004839085,0.97758821,0.002829404
73012300,Lake or Pond,386246.2812,5052627.966,Stearns,1,2.841351565,75.9646,1806.998781,1824.413191,1809.188204,1817.385742,1697.124843,2256.457845,2371.759484,2260.023192,2084.063517,2081.190516,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.724895467,0.712496067,0.721391381,0.713079887,0.717673159,0.999640405,0.992654241,0.999780102,0.999911681,0.999321196,0.793006121,0.788143215,0.797283538,0.784710287,0.789513415,0.954802943,0.982716104,0.951671673,0.927191386,0.968730988,0.945886667,0.941113333,0.898686667,0.934736667,0.91171,0.837606667,0.99034,0.85155,0.846136667,0.914376667,0.777207031,0.002476792,0.973298517,0.003550397
73012800,Lake or Pond,385724.9431,5051417.006,Stearns,1,3.336931633,126.7983,1803.917373,1820.559724,1803.87894,1817.356649,1697.034259,2246.484849,2362.82996,2253.647336,2077.068371,2072.710441,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.898820364,0.891966599,0.889135175,0.886207097,0.893665853,0.999878918,0.997513184,0.999925828,0.999968886,0.999761306,0.931284213,0.931454849,0.927033752,0.923298524,0.930453738,0.988316862,0.995275072,0.986716625,0.979566819,0.991595181,0.964943333,0.971183333,0.96154,0.968343333,0.958843333,0.914413333,0.997613333,0.92359,0.919893333,0.990643333,0.920390351,0.001618033,0.993083065,3.28E-04
73013300,Lake or Pond,382231.5216,5031653.02,Stearns,0,1.64592,37.8092,1823.185593,1845.175629,1820.310118,1829.788604,1707.600836,2276.13577,2392.963013,2276.14702,2093.703727,2098.534699,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.431998088,0.417878457,0.425029831,0.433896487,0.414227254,0.998897838,0.975211827,0.999329123,0.999738057,0.997945041,0.499759704,0.48038714,0.489931609,0.506979884,0.474021507,0.780764413,0.914975683,0.773295496,0.680850838,0.840624933,0.132386667,0.14013,0.155936667,0.134923333,0.139286667,0.83285,0.917126667,0.831373333,0.82639,0.88557,0.498978563,0.002573788,0.8836661,0.031588108
73015600,Lake or Pond,379857.7241,5033479.402,Stearns,0,1.68855,53.9042,1823.185593,1845.175629,1820.310118,1829.788604,1707.600836,2276.13577,2392.963013,2276.14702,2093.703727,2098.534699,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.518764406,0.500883396,0.507610173,0.514756467,0.496028617,0.999222132,0.982142456,0.999518852,0.999810728,0.998522719,0.587748316,0.566751779,0.574814182,0.589594831,0.558610533,0.835586946,0.938373872,0.827614378,0.748768305,0.881050693,0.203423333,0.21817,0.220133333,0.225083333,0.240353333,0.62575,0.710133333,0.60892,0.60515,0.671833333,0.589619279,0.002878184,0.918671521,0.021510439
73015700,Lake or Pond,380410.5362,5031473.501,Stearns,0,1.192044414,38.7068,1823.185593,1845.175629,1820.310118,1829.788604,1707.600836,2276.13577,2392.963013,2276.14702,2093.703727,2098.534699,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.368412263,0.356703217,0.3621427,0.365261084,0.349311349,0.998563414,0.968141519,0.999126681,0.99965114,0.997294857,0.412531622,0.392674549,0.401024733,0.414515753,0.384489633,0.714548389,0.882712177,0.70393263,0.594942327,0.785221388,0.169533333,0.195516667,0.18984,0.19923,0.191833333,0.847533333,0.942426667,0.845576667,0.838726667,0.913183333,0.431719197,0.003709523,0.856663665,0.038102675
73018300,Lake or Pond,374294.2786,5066770.606,Stearns,1,2.577018367,18.0155,1817.207257,1841.162604,1823.506649,1830.159287,1714.424014,2263.151178,2380.802526,2271.910498,2090.421254,2094.11551,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.449186739,0.454797974,0.475182058,0.474666817,0.482555551,0.998819602,0.977319164,0.999383818,0.999742509,0.998150118,0.549833401,0.565065152,0.591220708,0.582978778,0.596431095,0.841403271,0.938063565,0.832522082,0.771877038,0.886393417,0.836846667,0.787686667,0.789513333,0.825923333,0.7828,0.880366667,0.948566667,0.883446667,0.890916667,0.913926667,0.535068159,0.004865275,0.90173599,0.028483202
73019600,Lake or Pond,373076.8503,5025807.081,Stearns,0,1.745252932,30.2333,1878.577409,1889.001604,1869.541414,1883.494701,1755.565955,2324.891473,2439.612751,2328.742371,2139.101783,2148.235334,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.592934578,0.573899747,0.575673229,0.557609682,0.562283791,0.999459134,0.98716254,0.999711617,0.999867727,0.999082578,0.713226753,0.702618792,0.696959893,0.674916557,0.681416167,0.707238554,0.893591751,0.68476288,0.595861285,0.771734941,0.509706667,0.490153333,0.49818,0.437156667,0.423886667,0.681456667,0.73215,0.69585,0.719606667,0.70633,0.677280108,0.00224433,0.847256158,0.062072587
73024900,Lake or Pond,360918.9193,5067954.414,Stearns,1,2.912301832,29.7533,1818.635157,1830.369234,1812.733936,1826.695716,1704.419924,2260.471633,2376.916539,2263.258796,2086.454048,2088.858594,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.555543376,0.542152076,0.53808748,0.541903129,0.5484033,0.999180222,0.983560564,0.999516529,0.999816598,0.998636071,0.66584915,0.657097057,0.647399253,0.644607666,0.655794035,0.89552163,0.960270295,0.893087194,0.84584223,0.927558285,0.86557,0.854156667,0.86242,0.861043333,0.839886667,0.877746667,0.934113333,0.884856667,0.88681,0.918193333,0.610976452,0.004084162,0.934001535,0.0166157
73025100,Lake or Pond,358358.6809,5060147.614,Stearns,0,1.524,84.3502,2018.276715,2027.973582,2012.109606,2025.06414,1892.882887,2466.099609,2588.861074,2472.526872,2290.569211,2294.997555,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.969014564,0.966624567,0.97037307,0.958120717,0.966062225,0.999979541,0.999587285,0.999990701,0.999995012,0.999972318,0.960914517,0.960549324,0.962996414,0.957813972,0.961985905,0.704288718,0.884408369,0.637593105,0.550576846,0.715281742,0.46198,0.449926667,0.4587,0.456146667,0.467983333,0.57528,0.57763,0.58894,0.590033333,0.598913333,0.960332869,2.44E-04,0.899692019,0.103239569
75007500,Lake or Pond,277227.8887,5064742.352,Stevens,0,0.669253509,25.0092,1902.305036,1912.100936,1891.754129,1902.394166,1780.416647,2320.92795,2439.466595,2336.065632,2153.160213,2163.847433,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.483360624,0.452167204,0.466736662,0.432863564,0.457133401,0.998740726,0.978542091,0.999452895,0.999699125,0.998461582,0.57159152,0.543239426,0.551276935,0.5170896,0.543705744,0.479963403,0.742413505,0.430535401,0.345803765,0.520916932,0.25343,0.21746,0.19251,0.200903333,0.188113333,0.56904,0.6457,0.622846667,0.618436667,0.60259,0.568530568,0.00481621,0.706369146,0.084042786
77000700,Lake or Pond,369664.2247,5077002.678,Todd,0,5.13521703,32.6291,1700.741036,1714.299095,1701.123569,1709.011243,1592.860709,2134.100619,2242.98212,2140.57178,1970.416275,1965.505918,Analog,Analog,Analog,Analog,Analog,0.429583157,0.410917074,0.411818842,0.440515956,0.419272679,0.997022008,0.950997868,0.998051061,0.999298388,0.994390036,0.395419445,0.368033011,0.375251012,0.409743845,0.381279313,0.981187279,0.979787846,0.98218662,0.975165625,0.98664902,0.196283333,0.194601111,0.216573333,0.18932,0.228858571,0.89234,0.910409048,0.867553333,0.888896667,0.880386667,0.363119553,0.004016564,0.981275332,3.51E-04
77001900,Lake or Pond,370335.5102,5070130.664,Todd,1,2.21276,18.6865,1800.300204,1814.75683,1800.917976,1812.532925,1690.766264,2237.14574,2349.533855,2240.800042,2072.31121,2067.472168,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.35377278,0.35788832,0.357838195,0.348165866,0.358803815,0.997811566,0.963708322,0.998712291,0.999474723,0.996385113,0.406883446,0.413992058,0.414339571,0.397143662,0.413528408,0.829860526,0.923990974,0.828498136,0.761496276,0.880163727,0.76986,0.77888,0.76998,0.771106667,0.76989,0.850393333,0.92716,0.855443333,0.86059,0.90236,0.392473709,0.003304664,0.891242682,0.021246529
77008400,Lake or Pond,363996.4924,5070958.79,Todd,0,1.8288,41.5373,1722.7881,1743.107924,1730.71977,1737.363382,1620.366743,2159.660113,2266.432014,2168.392878,1994.906763,1991.52634,Analog,Analog,Analog,Analog,Analog,0.226491012,0.231380756,0.231674792,0.226534508,0.228293196,0.993800182,0.903778224,0.996263652,0.998306605,0.988612632,0.160446695,0.159025068,0.167073062,0.168782643,0.165758334,0.903091339,0.922335687,0.902861636,0.861633342,0.930775875,0.13098,0.1841,0.105253333,0.19864,0.09482,0.855643333,0.864933333,0.84284,0.78524,0.86792,0.189953815,0.001604577,0.929520915,0.002396005
77008900,Lake or Pond,360670.2702,5071321.662,Todd,1,2.969630047,37.4059,1753.75302,1763.091444,1765.990426,1770.05258,1647.288427,2186.914482,2292.097667,2196.740089,2022.248716,2020.770784,Analog,NonAnalog,Analog,Analog,Analog,0.411749348,0.419706361,0.436208217,0.395583267,0.414262421,0.997706453,0.961303166,0.99868598,0.999387188,0.996146008,0.41116151,0.42578458,0.459942646,0.38824521,0.418255282,0.943371615,0.966320352,0.942396899,0.920707051,0.961273967,0.618963333,0.608933333,0.65897,0.648163333,0.636506667,0.937333333,0.965193333,0.933786667,0.89496,0.934303333,0.40268808,0.002602064,0.954956823,0.002516251
77015000,Lake or Pond,349514.0963,5071960.736,Todd,1,1.30048,58.2482,1763.132667,1780.35038,1758.683704,1774.860499,1662.82484,2182.178933,2293.252991,2197.793961,2020.800368,2021.772504,Analog,NonAnalog,Analog,Analog,Analog,0.311045118,0.309840329,0.290161455,0.292960346,0.319673703,0.995747335,0.934570875,0.997759902,0.99885808,0.99317048,0.264344143,0.255599859,0.233638086,0.253503714,0.284996213,0.881097306,0.923271112,0.870558776,0.818940971,0.90932402,0.700553333,0.717956667,0.757813333,0.705796667,0.764896667,0.961173333,0.96546,0.92067,0.83684,0.975993333,0.309527409,0.004739689,0.927019519,0.003734397
77016300,Lake or Pond,349876.0305,5080778.202,Todd,0,1.358947368,16.2764,1780.50233,1792.445573,1776.210657,1787.215384,1661.603465,2199.78022,2313.8584,2204.482822,2038.9746,2038.394269,Analog,NonAnalog,Analog,Analog,Analog,0.197388265,0.192643457,0.18985529,0.185095948,0.178889486,0.992905217,0.898694175,0.995738377,0.998296764,0.989248278,0.185007813,0.169472523,0.169874915,0.169927201,0.15606264,0.75057404,0.853871953,0.751416125,0.655556777,0.81074687,0.14344,0.136013333,0.15632,0.16853,0.16853,0.80157,0.871753333,0.794113333,0.75803,0.792223333,0.190326448,0.001947208,0.836606248,0.018706353
77016400,Lake or Pond,345958.4803,5080198.694,Todd,0,1.575887536,19.9471,1770.157195,1778.675284,1764.771391,1779.220087,1652.67651,2188.468407,2301.049715,2196.024626,2027.645354,2029.784034,Analog,NonAnalog,Analog,Analog,Analog,0.212084688,0.210529172,0.200512728,0.194321287,0.194425139,0.993061134,0.900285894,0.99596419,0.998303914,0.989820954,0.193008745,0.182606213,0.172593689,0.170244897,0.165966285,0.805881978,0.879947019,0.804976525,0.72779293,0.853681224,0.052933333,0.080746667,0.145116667,0.056363333,0.11964,0.81089,0.880273333,0.8207,0.77281,0.83058,0.194558558,0.001738924,0.86810638,0.012303851
77018200,Lake or Pond,342253.5162,5077537.87,Todd,0,1.426077333,22.6346,1818.030259,1827.041635,1815.690692,1827.67866,1699.027587,2236.551951,2352.370753,2246.28565,2076.857448,2081.53262,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.314443633,0.313770922,0.312601739,0.28584411,0.291576073,0.996719936,0.951137777,0.998264421,0.999224785,0.995742698,0.358942416,0.355365782,0.353329611,0.316115652,0.321083502,0.739958733,0.874231963,0.726331328,0.636673653,0.789397439,0.21673,0.154006667,0.15957,0.233306667,0.215763333,0.746993333,0.826133333,0.750473333,0.74348,0.79569,0.354358068,0.002941551,0.837860914,0.030539458
77019500,Lake or Pond,334568.8199,5081291.686,Todd,0,1.190263158,63.6795,1836.001612,1853.059671,1824.728589,1847.58088,1715.570961,2246.860081,2366.58744,2260.72576,2094.43228,2105.213871,NonAnalog,NonAnalog,NonAnalog,Analog,Analog,0.531301351,0.529650248,0.491989618,0.50167964,0.488995673,0.998587631,0.980264418,0.999286561,0.999661788,0.998497475,0.594659703,0.597657556,0.540348248,0.564019427,0.539831934,0.832684259,0.92411352,0.810688678,0.735482735,0.847522813,0.408763333,0.447553333,0.390493333,0.418463333,0.39293,0.755886667,0.915436667,0.766863333,0.75886,0.831263333,0.604436409,0.005256043,0.914615912,0.01803785
77020100,Lake or Pond,341443.9271,5090837.228,Todd,0,2.118205128,31.6113,1773.408943,1786.2197,1773.411647,1782.543085,1663.011563,2193.936653,2307.109623,2204.105803,2033.461964,2034.659959,Analog,NonAnalog,Analog,Analog,Analog,0.328588091,0.322556075,0.324282062,0.315602352,0.322793094,0.996369143,0.944648981,0.997969918,0.999125938,0.994628407,0.330098698,0.315755599,0.324243922,0.314357584,0.322005029,0.885926387,0.934921983,0.882666539,0.833325187,0.916410597,0.164106667,0.150663333,0.187666667,0.184266667,0.239933333,0.894223333,0.93738,0.890096667,0.84169,0.88835,0.325977023,0.001989689,0.918070083,0.006857105
77021500,Lake or Pond,335804.7553,5085466.099,Todd,0,2.467977136,52.3506,1708.281839,1717.510793,1705.335798,1709.436864,1596.424213,2124.473132,2232.327495,2133.720867,1964.125465,1966.867504,Analog,Analog,Analog,Analog,Analog,0.313968443,0.289136728,0.292199615,0.29394871,0.293251998,0.993857951,0.910894579,0.996122485,0.998376722,0.990171423,0.233384184,0.194448863,0.206833752,0.215749925,0.210261748,0.957771477,0.949637846,0.95886896,0.940883635,0.967779852,0.033393333,0.028466667,0.027626667,0.02566,0.02691,0.89445,0.923946667,0.878973333,0.86916,0.88495,0.232347267,0.001664704,0.963674059,5.17E-04
80003000,Lake or Pond,344445.0274,5184769.275,Wadena,0,1.979015658,33.1724,1524.137343,1531.044796,1535.081456,1527.985616,1426.144739,1917.383895,2022.404817,1920.251577,1782.907251,1775.017285,Analog,Analog,Analog,Analog,Analog,0.062096362,0.062085689,0.060723742,0.05802919,0.059388625,0.756598983,0.312683436,0.781364626,0.916488674,0.677587911,0.053917345,0.057358664,0.052623572,0.050463716,0.050337866,0.84915249,0.300611789,0.866642256,0.925958689,0.793422259,0.00971,0.01002,0.009483333,0.009006667,0.009153333,0.845226667,0.15237,0.86197,0.857263333,0.742416667,0.061611939,4.87E-04,0.798531259,0.001512917
80003400,Lake or Pond,340885.3217,5183617.465,Wadena,0,1.036931741,20.9465,1698.611709,1712.121189,1716.420513,1712.488032,1595.541408,2108.567064,2224.031016,2106.840605,1968.657081,1954.297215,Analog,Analog,Analog,Analog,Analog,0.085820173,0.089882871,0.09718673,0.080944909,0.085383742,0.965511919,0.72140666,0.973954672,0.991697462,0.948228461,0.043346498,0.041958652,0.051617722,0.041408609,0.043152267,0.807698462,0.773014139,0.823201227,0.74073476,0.842176754,0.079023333,0.066736667,0.073993333,0.05995,0.04914,0.85523,0.834746667,0.869316667,0.835906667,0.88971,0.062381648,6.10E-04,0.844995745,0.00407596
81005500,Lake or Pond,450897.104,4892756.681,Waseca,1,1.90334624,30.751,1964.545513,2000.271788,1952.250886,1978.239105,1842.359655,2455.018902,2574.643074,2437.422392,2253.221627,2262.207251,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.852411317,0.859699374,0.845085033,0.876545496,0.848517867,0.999942984,0.998272804,0.999961875,0.999986818,0.999892418,0.894185271,0.9010011,0.894984025,0.906462156,0.89683655,0.543120809,0.825596375,0.527838799,0.407133785,0.616754033,0.97466,0.972163333,0.95966,0.977916667,0.975006667,0.822136667,0.80486,0.82738,0.825703333,0.818833333,0.88085619,9.82E-04,0.815736648,0.115550787
82000100,Riverine polygon,517759.3326,4975105.897,Washington,1,1.472353788,64.2588,1999.700687,2025.399867,2001.109673,2014.589948,1883.24356,2467.444165,2602.258309,2470.109945,2291.06426,2291.928967,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.937730827,0.941533939,0.94721377,0.936128747,0.941101244,0.99996909,0.999378652,0.999985309,0.999993984,0.999955844,0.936419595,0.938432464,0.942092481,0.936600264,0.940524898,0.602503592,0.831873686,0.539133902,0.424719324,0.627575116,0.976736667,0.9684,0.972003333,0.967986667,0.973506667,0.793683333,0.793916667,0.806446667,0.803066667,0.79759,0.936812388,4.11E-04,0.863445988,0.115526635
82002100,Lake or Pond,511599.6059,4988243.101,Washington,1,1.068771454,89.9575,1906.60368,1950.073866,1908.147102,1921.607414,1796.761168,2377.008012,2503.187673,2373.07751,2206.222988,2196.21699,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.825104556,0.829788045,0.833078456,0.851221267,0.827671026,0.999894381,0.997985923,0.999935764,0.999975428,0.999804729,0.878499343,0.886281946,0.884264106,0.895258678,0.880989539,0.765719237,0.911618227,0.735773291,0.619649338,0.802839211,0.987176667,0.990616667,0.989976667,0.991756667,0.98754,0.863936667,0.994033333,0.878093333,0.870096667,0.871,0.893312645,0.001641687,0.914096626,0.062161454
82003000,Lake or Pond,512586.2163,5004186.777,Washington,1,2.215771028,36.4059,1893.322852,1931.912602,1896.91274,1913.081751,1784.579958,2357.488329,2486.80721,2362.108854,2191.842766,2184.135459,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.728709254,0.752304367,0.752128202,0.776161818,0.748952317,0.999788753,0.996374944,0.999892163,0.999959351,0.999677365,0.836469578,0.86067871,0.855600044,0.867741752,0.852027977,0.761256291,0.910127879,0.735005582,0.639048613,0.807654028,0.92537,0.94733,0.922603333,0.937746667,0.933356667,0.863673333,0.922723333,0.86488,0.864323333,0.857113333,0.829912557,0.001320064,0.881607256,0.071911824
82005200,Lake or Pond,511004.389,5007242.009,Washington,1,2.869474286,34.6842,1897.463411,1932.316458,1908.686212,1921.612433,1794.893473,2357.137538,2491.017319,2367.403356,2193.111498,2183.938951,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.796877336,0.824347305,0.833262774,0.831477601,0.829728825,0.999845619,0.997394229,0.999928494,0.999973166,0.999767274,0.893202456,0.915065665,0.916455593,0.912359087,0.913312166,0.8308032,0.939445149,0.805310816,0.730880717,0.867621702,0.970303333,0.990693333,0.985316667,0.981296667,0.984456667,0.902636667,0.956696667,0.906216667,0.91141,0.90435,0.880738413,0.001255566,0.913984148,0.063459543
82005400,Lake or Pond,510979.9687,5014818.419,Washington,1,1.449103059,52.3382,1873.285072,1919.57387,1888.99018,1901.764374,1775.099921,2341.215379,2462.321224,2335.227203,2169.868304,2160.002768,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.637040413,0.690851911,0.697320819,0.704068088,0.683860748,0.999681315,0.99396954,0.999797632,0.999926025,0.999408064,0.73621928,0.793575926,0.792519567,0.796467693,0.780958851,0.7267668,0.895374912,0.712055135,0.597250408,0.785392531,0.85778,0.867356667,0.87897,0.875673333,0.873756667,0.804693333,0.894286667,0.80215,0.8025,0.79581,0.780996861,0.001579626,0.876931263,0.061013257
82005900,Lake or Pond,514973.2853,5012743.116,Washington,1,1.755896,58.4578,1893.760094,1936.332056,1899.988149,1920.357868,1792.922723,2360.244514,2484.390683,2358.199783,2190.184207,2179.769062,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.761915564,0.798438329,0.786938926,0.805605196,0.795324005,0.999829493,0.996818754,0.999900495,0.999962303,0.999695148,0.848350993,0.87992964,0.867939369,0.878034834,0.873113353,0.772870531,0.916241187,0.751231788,0.650234793,0.819992705,0.917936667,0.968506667,0.96221,0.966366667,0.965833333,0.79129,0.91404,0.79113,0.792113333,0.783613333,0.862482359,8.54E-04,0.900569518,0.062414943
82007400,Lake or Pond,510721.5032,4979525.896,Washington,1,1.281219512,47.1224,2020.143574,2060.315089,2019.573887,2036.830625,1906.454694,2489.359675,2629.196097,2492.685756,2319.227155,2320.982754,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.929214625,0.936651534,0.940295947,0.9421567,0.938430423,0.99996577,0.999395262,0.999984609,0.999993945,0.999958917,0.905963286,0.908545557,0.914425598,0.911503683,0.914503013,0.443993462,0.714401472,0.37846159,0.27560974,0.452975822,0.983586667,0.984086667,0.978543333,0.993033333,0.986886667,0.870096667,0.86968,0.87802,0.87333,0.874086667,0.910229667,7.91E-04,0.78330525,0.132026644
82009000,Lake or Pond,506699.9929,4975272.666,Washington,1,1.280818713,88.2212,2082.449925,2120.713615,2085.079295,2105.64357,1970.390735,2570.047952,2709.937687,2565.008665,2391.025068,2386.874658,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.987958171,0.990236647,0.990758844,0.989181247,0.990243908,0.999996025,0.999917808,0.999998038,0.999999236,0.999994166,0.955621169,0.953284283,0.957421788,0.954491226,0.95726778,0.517889056,0.773338216,0.438702303,0.321621162,0.519464644,0.99185,0.990703333,0.989653333,0.98899,0.989066667,0.85507,0.859723333,0.865433333,0.858816667,0.859276667,0.961079559,3.51E-04,0.869858236,0.138718816
82009200,Lake or Pond,507959.397,4974707.534,Washington,1,2.567966935,136.3289,1930.505134,1969.068076,1929.794582,1951.513037,1818.675036,2408.038434,2541.872176,2406.40364,2234.186036,2229.608059,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.976617248,0.978086452,0.976393869,0.979009752,0.976306875,0.999989817,0.999783943,0.999993949,0.99999787,0.999982225,0.987772633,0.989138376,0.987979053,0.988593637,0.987833244,0.956238267,0.985747153,0.945861964,0.91093565,0.96217049,0.998846667,0.997536667,0.99834,0.997636667,0.997843333,0.89627,0.972536667,0.909546667,0.90011,0.898423333,0.985629928,7.83E-05,0.983501165,0.023748064
82009400,Lake or Pond,507096.8753,4972623.643,Washington,1,0.686613725,86.9062,2127.58825,2172.633023,2132.157554,2156.86482,2020.07342,2612.351885,2754.488662,2611.111253,2432.802692,2438.422833,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.991368483,0.993838413,0.993953538,0.992809997,0.993869325,0.999997038,0.999939732,0.999998705,0.999999432,0.999996486,0.914913688,0.905026512,0.914306815,0.906794404,0.911386986,0.32707187,0.603461787,0.24711446,0.169743245,0.298272002,0.858893333,0.867536667,0.861363333,0.857796667,0.85894,0.688856667,0.69909,0.696946667,0.69296,0.693553333,0.932717288,0.001706312,0.79844102,0.153887937
82010100,Lake or Pond,504628.8393,4985484.692,Washington,1,3.281483695,55.8802,1937.675726,1979.498499,1939.27428,1954.844325,1821.730865,2406.059788,2541.217923,2406.628692,2237.564982,2234.363213,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.929572957,0.933595155,0.936441291,0.94745426,0.931508395,0.999962922,0.999318301,0.999980302,0.999993488,0.999948027,0.965502178,0.969272975,0.969480759,0.972491213,0.96733389,0.875865761,0.957632919,0.857490846,0.790090272,0.895856631,0.96655,0.97017,0.96481,0.966963333,0.970183333,0.862226667,0.915356667,0.858293333,0.87188,0.861443333,0.955712072,2.89E-04,0.946663645,0.065774012
82010300,Lake or Pond,504423.9213,4984838.564,Washington,1,3.111447488,62.1781,1937.675726,1979.498499,1939.27428,1954.844325,1821.730865,2406.059788,2541.217923,2406.628692,2237.564982,2234.363213,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.9326781,0.936395698,0.938968645,0.949073119,0.934008759,0.999964675,0.999348983,0.999981136,0.999993699,0.999950058,0.96627546,0.969849295,0.969969137,0.972735604,0.967809389,0.878395217,0.958418195,0.859511624,0.791607885,0.897262074,0.99133,0.991756667,0.990923333,0.98952,0.991383333,0.87016,0.930713333,0.877443333,0.879473333,0.87555,0.957948694,2.44E-04,0.949019737,0.063500748
82010400,Lake or Pond,506004.1456,4984669.397,Washington,1,4.3383504,49.5797,1875.432093,1912.892336,1873.842552,1891.4705,1762.093262,2346.966834,2476.681699,2345.765853,2176.271608,2169.858245,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.87359194,0.875761514,0.873643081,0.901581952,0.874862598,0.999924134,0.99851043,0.999955355,0.999986151,0.99987369,0.944797409,0.951268687,0.947362318,0.958592921,0.946011399,0.938139251,0.980143941,0.932906615,0.897945974,0.954232031,0.970833333,0.966206667,0.965563333,0.961616667,0.968596667,0.890036667,0.950036667,0.88986,0.896133333,0.895283333,0.926222445,8.63E-04,0.968785189,0.026451975
82010600,Lake or Pond,509051.2872,4981118.149,Washington,1,4.36774,49.391,1872.978062,1914.898859,1878.923489,1897.750228,1766.909647,2346.77426,2480.728579,2348.886492,2179.340247,2170.981855,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.870269042,0.885566631,0.882179847,0.904502631,0.882995825,0.999924224,0.998590762,0.99995793,0.9999871,0.999876736,0.943023437,0.95608413,0.951876699,0.960074572,0.950487249,0.938620618,0.979917454,0.93190503,0.896168072,0.954154901,0.970056667,0.959016667,0.965173333,0.962746667,0.964386667,0.88846,0.947843333,0.88917,0.895173333,0.89085,0.929696813,8.08E-04,0.968848363,0.027241471
